,gzzz,height,ratio
335,2.7700007062e-07,2000.0,7.5
336,2.5055282765e-07,2000.0,7.5
337,3.48710541878e-07,2000.0,7.5
338,3.07671489125e-07,2000.0,7.5
339,4.31872122244e-07,2000.0,7.5
340,8.28325649098e-07,2000.0,7.5
341,7.83510629861e-07,2000.0,7.5
342,1.02142824844e-06,2000.0,7.5
343,7.75973293709e-07,2000.0,7.5
344,9.33646174498e-07,2000.0,7.5
345,9.33646173769e-07,2000.0,7.5
346,7.7597329352e-07,2000.0,7.5
347,1.02142824826e-06,2000.0,7.5
348,7.83510631251e-07,2000.0,7.5
349,8.28325649517e-07,2000.0,7.5
350,6.15420742923e-07,2000.0,7.5
351,1.04590261207e-06,2000.0,7.5
352,6.06546185413e-07,2000.0,7.5
353,9.88849137469e-07,2000.0,7.5
354,9.25367373361e-07,2000.0,7.5
355,9.25367322959e-07,2000.0,7.5
356,9.88849136517e-07,2000.0,7.5
357,6.06546185727e-07,2000.0,7.5
358,1.04590261303e-06,2000.0,7.5
359,6.1542074214e-07,2000.0,7.5
360,2.92800152811e-07,2000.0,7.5
361,3.58934885809e-07,2000.0,7.5
362,4.93705403748e-07,2000.0,7.5
363,4.17231991136e-07,2000.0,7.5
364,4.9726983973e-07,2000.0,7.5
365,4.97269839254e-07,2000.0,7.5
366,4.1723199105e-07,2000.0,7.5
367,4.93705403182e-07,2000.0,7.5
368,3.58934886032e-07,2000.0,7.5
369,2.92800153845e-07,2000.0,7.5
370,1.14426633776e-06,2000.0,7.5
371,1.29006620754e-06,2000.0,7.5
372,1.44845202236e-06,2000.0,7.5
373,1.41824702877e-06,2000.0,7.5
374,1.1275174745e-06,2000.0,7.5
375,1.12751747345e-06,2000.0,7.5
376,1.41824702832e-06,2000.0,7.5
377,1.44845202263e-06,2000.0,7.5
378,1.29006620537e-06,2000.0,7.5
379,1.14426633655e-06,2000.0,7.5
380,9.25963009115e-07,2000.0,7.5
381,9.22970208246e-07,2000.0,7.5
382,9.69835123164e-07,2000.0,7.5
383,9.68975508861e-07,2000.0,7.5
384,1.02032244974e-06,2000.0,7.5
385,1.02032244951e-06,2000.0,7.5
386,9.68975508193e-07,2000.0,7.5
387,9.69835123389e-07,2000.0,7.5
388,9.22970207868e-07,2000.0,7.5
389,9.25963009701e-07,2000.0,7.5
390,2.67433281577e-06,2000.0,7.5
391,2.67433281577e-06,2000.0,7.5
392,2.67433281577e-06,2000.0,7.5
393,2.67433281577e-06,2000.0,7.5
394,2.67433281577e-06,2000.0,7.5
395,2.67433281577e-06,2000.0,7.5
396,2.67433281577e-06,2000.0,7.5
397,2.67433281577e-06,2000.0,7.5
398,2.67433281577e-06,2000.0,7.5
399,2.67433281577e-06,2000.0,7.5
400,1.88175472219e-07,2000.0,10.0
401,1.72605645054e-07,2000.0,10.0
402,1.38428613028e-07,2000.0,10.0
403,1.68838959344e-07,2000.0,10.0
404,1.62828306564e-07,2000.0,10.0
405,1.62828306529e-07,2000.0,10.0
406,1.68838958702e-07,2000.0,10.0
407,1.38428613957e-07,2000.0,10.0
408,1.72605644879e-07,2000.0,10.0
409,1.88175472638e-07,2000.0,10.0
410,1.21486062206e-07,2000.0,10.0
411,1.03325714596e-07,2000.0,10.0
412,9.69222001988e-08,2000.0,10.0
413,7.32900617994e-08,2000.0,10.0
414,5.60052170916e-08,2000.0,10.0
415,5.60052160753e-08,2000.0,10.0
416,7.32900620741e-08,2000.0,10.0
417,9.69222013911e-08,2000.0,10.0
418,1.03325715279e-07,2000.0,10.0
419,1.21486062818e-07,2000.0,10.0
420,1.97760772195e-07,2000.0,10.0
421,1.97536916965e-07,2000.0,10.0
422,2.05871527737e-07,2000.0,10.0
423,2.41275840941e-07,2000.0,10.0
424,2.25670414454e-07,2000.0,10.0
425,2.25670414809e-07,2000.0,10.0
426,2.41275840475e-07,2000.0,10.0
427,2.05871528029e-07,2000.0,10.0
428,1.97536917964e-07,2000.0,10.0
429,1.97760771123e-07,2000.0,10.0
430,1.11600750796e-07,2000.0,10.0
431,9.67584244319e-08,2000.0,10.0
432,9.43197891407e-08,2000.0,10.0
433,7.59724461584e-08,2000.0,10.0
434,8.60340751849e-08,2000.0,10.0
435,8.60340759367e-08,2000.0,10.0
436,7.59724465285e-08,2000.0,10.0
437,9.43197882535e-08,2000.0,10.0
438,9.67584234811e-08,2000.0,10.0
439,1.11600751418e-07,2000.0,10.0
440,8.04370802289e-08,2000.0,10.0
441,7.10438091024e-08,2000.0,10.0
442,3.34833658767e-08,2000.0,10.0
443,1.61087023969e-08,2000.0,10.0
444,4.16966429901e-09,2000.0,10.0
445,4.16966780171e-09,2000.0,10.0
446,1.6108702968e-08,2000.0,10.0
447,3.34833666185e-08,2000.0,10.0
448,7.10438086816e-08,2000.0,10.0
449,8.04370825427e-08,2000.0,10.0
450,9.72148816404e-08,2000.0,10.0
451,2.99803514135e-08,2000.0,10.0
452,4.41907836194e-08,2000.0,10.0
453,4.9657993284e-08,2000.0,10.0
454,5.81739280794e-08,2000.0,10.0
455,5.81739288401e-08,2000.0,10.0
456,4.96579938487e-08,2000.0,10.0
457,4.4190784824e-08,2000.0,10.0
458,2.9980356432e-08,2000.0,10.0
459,9.72148812907e-08,2000.0,10.0
460,1.12519874023e-07,2000.0,10.0
461,6.80474913589e-08,2000.0,10.0
462,9.05293186228e-08,2000.0,10.0
463,7.77560534646e-08,2000.0,10.0
464,7.81718737787e-08,2000.0,10.0
465,7.81718736227e-08,2000.0,10.0
466,7.77560534459e-08,2000.0,10.0
467,9.05293186372e-08,2000.0,10.0
468,6.80474924031e-08,2000.0,10.0
469,1.12519873004e-07,2000.0,10.0
470,2.6477653221e-07,2000.0,10.0
471,1.9321938768e-07,2000.0,10.0
472,2.24408128795e-07,2000.0,10.0
473,2.30222596072e-07,2000.0,10.0
474,2.48347464115e-07,2000.0,10.0
475,2.48347463693e-07,2000.0,10.0
476,2.30222596282e-07,2000.0,10.0
477,2.24408127695e-07,2000.0,10.0
478,1.93219387141e-07,2000.0,10.0
479,2.64776532387e-07,2000.0,10.0
480,2.9650778515e-09,2000.0,10.0
481,1.36054539533e-08,2000.0,10.0
482,1.08714243927e-08,2000.0,10.0
483,3.19780640666e-09,2000.0,10.0
484,5.11412035076e-09,2000.0,10.0
485,5.11411959482e-09,2000.0,10.0
486,3.19780797131e-09,2000.0,10.0
487,1.08714251263e-08,2000.0,10.0
488,1.36054527585e-08,2000.0,10.0
489,2.96507746294e-09,2000.0,10.0
490,8.26005728338e-07,2000.0,10.0
491,8.26005728338e-07,2000.0,10.0
492,8.26005728338e-07,2000.0,10.0
493,8.26005728338e-07,2000.0,10.0
494,8.26005728338e-07,2000.0,10.0
495,8.26005728338e-07,2000.0,10.0
496,8.26005728338e-07,2000.0,10.0
497,8.26005728338e-07,2000.0,10.0
498,8.26005728338e-07,2000.0,10.0
499,8.26005728338e-07,2000.0,10.0
500,2.55844624573e-08,2000.0,12.5
501,6.70798645424e-09,2000.0,12.5
502,2.08439643494e-09,2000.0,12.5
503,5.38824771549e-09,2000.0,12.5
504,1.1039717266e-08,2000.0,12.5
505,1.10397181707e-08,2000.0,12.5
506,5.38824763504e-09,2000.0,12.5
507,2.08439566622e-09,2000.0,12.5
508,6.70798637041e-09,2000.0,12.5
509,2.55844629589e-08,2000.0,12.5
510,5.83638873178e-09,2000.0,12.5
511,3.00945416782e-09,2000.0,12.5
512,1.96275052642e-08,2000.0,12.5
513,1.62665740169e-08,2000.0,12.5
514,2.42611419898e-09,2000.0,12.5
515,2.4261114866e-09,2000.0,12.5
516,1.62665732755e-08,2000.0,12.5
517,1.96275054622e-08,2000.0,12.5
518,3.00944075088e-09,2000.0,12.5
519,5.83639053424e-09,2000.0,12.5
520,6.87799976512e-09,2000.0,12.5
521,2.58652564595e-09,2000.0,12.5
522,1.43706388573e-09,2000.0,12.5
523,1.32891043841e-10,2000.0,12.5
524,1.12856800031e-08,2000.0,12.5
525,1.12856787693e-08,2000.0,12.5
526,1.32889458035e-10,2000.0,12.5
527,1.43706193917e-09,2000.0,12.5
528,2.58652349096e-09,2000.0,12.5
529,6.87800023121e-09,2000.0,12.5
530,5.92078892544e-08,2000.0,12.5
531,5.09364581156e-08,2000.0,12.5
532,4.95599809794e-08,2000.0,12.5
533,5.47401162495e-08,2000.0,12.5
534,5.09163283893e-08,2000.0,12.5
535,5.0916328849e-08,2000.0,12.5
536,5.47401145587e-08,2000.0,12.5
537,4.95599824965e-08,2000.0,12.5
538,5.09364596943e-08,2000.0,12.5
539,5.92078902985e-08,2000.0,12.5
540,8.33005532669e-08,2000.0,12.5
541,8.94487316423e-08,2000.0,12.5
542,9.90652258215e-08,2000.0,12.5
543,1.01079645687e-07,2000.0,12.5
544,1.03525400762e-07,2000.0,12.5
545,1.0352539757e-07,2000.0,12.5
546,1.01079647143e-07,2000.0,12.5
547,9.9065226098e-08,2000.0,12.5
548,8.94487318186e-08,2000.0,12.5
549,8.33005558779e-08,2000.0,12.5
550,5.58371296482e-08,2000.0,12.5
551,6.1397469874e-08,2000.0,12.5
552,5.61782241027e-08,2000.0,12.5
553,5.47046614801e-08,2000.0,12.5
554,4.15707725075e-08,2000.0,12.5
555,4.15707722458e-08,2000.0,12.5
556,5.47046554251e-08,2000.0,12.5
557,5.61782216257e-08,2000.0,12.5
558,6.13974719721e-08,2000.0,12.5
559,5.58371314623e-08,2000.0,12.5
560,6.25527129715e-08,2000.0,12.5
561,5.6369686339e-08,2000.0,12.5
562,6.02218298437e-08,2000.0,12.5
563,5.72979263718e-08,2000.0,12.5
564,5.90490628886e-08,2000.0,12.5
565,5.90490638026e-08,2000.0,12.5
566,5.72979276957e-08,2000.0,12.5
567,6.02218301812e-08,2000.0,12.5
568,5.6369684385e-08,2000.0,12.5
569,6.25527123924e-08,2000.0,12.5
570,3.99417018635e-09,2000.0,12.5
571,3.54797258416e-09,2000.0,12.5
572,1.96368728563e-08,2000.0,12.5
573,1.06833714372e-08,2000.0,12.5
574,1.52297032135e-08,2000.0,12.5
575,1.52297049398e-08,2000.0,12.5
576,1.06833720563e-08,2000.0,12.5
577,1.96368734601e-08,2000.0,12.5
578,3.54797154827e-09,2000.0,12.5
579,3.99416796604e-09,2000.0,12.5
580,2.22462964917e-08,2000.0,12.5
581,3.4512472793e-08,2000.0,12.5
582,3.4357831879e-08,2000.0,12.5
583,3.93554315982e-08,2000.0,12.5
584,3.71999165012e-08,2000.0,12.5
585,3.71999158693e-08,2000.0,12.5
586,3.93554349069e-08,2000.0,12.5
587,3.43578316885e-08,2000.0,12.5
588,3.45124744903e-08,2000.0,12.5
589,2.22462977552e-08,2000.0,12.5
590,1.48753427761e-07,2000.0,12.5
591,1.48753427761e-07,2000.0,12.5
592,1.48753427761e-07,2000.0,12.5
593,1.48753427761e-07,2000.0,12.5
594,1.48753427761e-07,2000.0,12.5
595,1.48753427761e-07,2000.0,12.5
596,1.48753427761e-07,2000.0,12.5
597,1.48753427761e-07,2000.0,12.5
598,1.48753427761e-07,2000.0,12.5
599,1.48753427761e-07,2000.0,12.5
600,1.09286543919e-08,2000.0,15.0
601,8.51104184228e-09,2000.0,15.0
602,1.00769022377e-08,2000.0,15.0
603,8.27901145886e-09,2000.0,15.0
604,1.15348793141e-08,2000.0,15.0
605,1.15348778698e-08,2000.0,15.0
606,8.27901194677e-09,2000.0,15.0
607,1.00768980529e-08,2000.0,15.0
608,8.51104490828e-09,2000.0,15.0
609,1.09286545867e-08,2000.0,15.0
610,3.04596164999e-08,2000.0,15.0
611,2.63475930655e-08,2000.0,15.0
612,1.84381868854e-08,2000.0,15.0
613,1.75927092673e-08,2000.0,15.0
614,2.75510379045e-08,2000.0,15.0
615,2.75510386522e-08,2000.0,15.0
616,1.75927081951e-08,2000.0,15.0
617,1.8438186514e-08,2000.0,15.0
618,2.63476067603e-08,2000.0,15.0
619,3.04596166641e-08,2000.0,15.0
620,1.50644413842e-08,2000.0,15.0
621,1.50670139223e-08,2000.0,15.0
622,1.31432487715e-08,2000.0,15.0
623,1.19827960562e-08,2000.0,15.0
624,1.31840834018e-08,2000.0,15.0
625,1.31840837881e-08,2000.0,15.0
626,1.19827947207e-08,2000.0,15.0
627,1.31432502108e-08,2000.0,15.0
628,1.50670124501e-08,2000.0,15.0
629,1.5064442374e-08,2000.0,15.0
630,4.28634648209e-09,2000.0,15.0
631,5.80933903375e-09,2000.0,15.0
632,3.30672080072e-09,2000.0,15.0
633,4.39948109801e-09,2000.0,15.0
634,4.11239282982e-09,2000.0,15.0
635,4.11239399406e-09,2000.0,15.0
636,4.39947890513e-09,2000.0,15.0
637,3.30671955369e-09,2000.0,15.0
638,5.80934234942e-09,2000.0,15.0
639,4.28634853366e-09,2000.0,15.0
640,2.84377719739e-08,2000.0,15.0
641,2.72204004446e-08,2000.0,15.0
642,2.3627579847e-08,2000.0,15.0
643,2.78398944165e-08,2000.0,15.0
644,2.67369545515e-08,2000.0,15.0
645,2.67369525369e-08,2000.0,15.0
646,2.78398970554e-08,2000.0,15.0
647,2.36275784014e-08,2000.0,15.0
648,2.72204017322e-08,2000.0,15.0
649,2.84377708306e-08,2000.0,15.0
650,2.63759817978e-08,2000.0,15.0
651,2.25701794096e-08,2000.0,15.0
652,2.18758804038e-08,2000.0,15.0
653,1.95583834477e-08,2000.0,15.0
654,1.70794483132e-08,2000.0,15.0
655,1.70794489575e-08,2000.0,15.0
656,1.95583771119e-08,2000.0,15.0
657,2.18758779239e-08,2000.0,15.0
658,2.25701595426e-08,2000.0,15.0
659,2.63759826027e-08,2000.0,15.0
660,9.03691182517e-09,2000.0,15.0
661,5.60806225523e-09,2000.0,15.0
662,7.26641209124e-09,2000.0,15.0
663,6.80469563595e-09,2000.0,15.0
664,6.21639259639e-09,2000.0,15.0
665,6.21639503768e-09,2000.0,15.0
666,6.80469545649e-09,2000.0,15.0
667,7.2664127157e-09,2000.0,15.0
668,5.60806147825e-09,2000.0,15.0
669,9.03691095888e-09,2000.0,15.0
670,2.22565759018e-08,2000.0,15.0
671,2.02649522978e-08,2000.0,15.0
672,2.10841615366e-08,2000.0,15.0
673,2.16758136947e-08,2000.0,15.0
674,2.13627101018e-08,2000.0,15.0
675,2.13627081281e-08,2000.0,15.0
676,2.16758158206e-08,2000.0,15.0
677,2.10841622126e-08,2000.0,15.0
678,2.02649491062e-08,2000.0,15.0
679,2.22565786401e-08,2000.0,15.0
680,4.05330645697e-08,2000.0,15.0
