,file,gzzz,height,ratio,size
99,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,0.00280046958422,2000.0,0.0,1.0
100,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,3.07914448491e-05,2000.0,2.5,1.0
101,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.4967802594e-05,2000.0,2.5,1.0
102,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000207172609839,2000.0,2.5,1.0
103,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000157989447912,2000.0,2.5,1.0
104,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,6.72888054495e-05,2000.0,2.5,1.0
105,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,6.72888054494e-05,2000.0,2.5,1.0
106,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000157989447912,2000.0,2.5,1.0
107,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000207172609839,2000.0,2.5,1.0
108,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.49678025941e-05,2000.0,2.5,1.0
109,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,3.07914448492e-05,2000.0,2.5,1.0
110,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000115198933229,2000.0,2.5,1.0
111,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.25166945882e-05,2000.0,2.5,1.0
112,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000110962775083,2000.0,2.5,1.0
113,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000136097614041,2000.0,2.5,1.0
114,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186089720562,2000.0,2.5,1.0
115,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186089720562,2000.0,2.5,1.0
