point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
37,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.0872221695192,0.0161187051969,-0.02007504556,0.00225419500556,0.0439876098191,-0.012058382372,0.00489725525225,0.0432345596988,-0.00406032282478,0.0151777903072,0.0,1.0
38,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00135769814316,-0.0214766820207,-0.00293839710321,-0.00353087322469,-0.014109912202,0.0117659700323,-0.00158594590579,0.0127522140587,0.00971071198826,0.00452434300895,0.0,1.0
39,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00544828338548,2.88310547089e-20,-0.000142098893595,4.45987157237e-21,-0.00826042039701,-2.01820361735e-18,-0.000955241135964,0.00281213701153,1.62348245217e-19,0.00109734002956,0.0,1.0
40,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.000801016708447,2.62097998995e-16,-0.000268973928632,9.17218797404e-18,-0.0017652859811,3.83517863606e-17,-0.000146057957813,0.000964269272599,-9.88311651903e-18,0.000415031886438,0.0,1.0
41,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00164448548735,0.00340660125286,-0.000593236549989,0.000202174101085,-0.000205055009422,-0.00267011111583,-9.80566417052e-06,0.00184954049666,-0.000736490137004,0.000603042214151,0.0,1.0
42,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00552407374072,-0.000897743872033,-0.00100320944795,-4.87704352781e-05,0.00268949565862,0.000570872734298,0.000204717813819,0.0028345780817,0.000326871137711,0.000798491634106,0.0,1.0
43,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000939696886956,-0.00368392029166,-0.000450027777959,-0.000204876163415,-0.000496848023071,0.00256270962347,-3.73018634964e-05,0.00143654490982,0.00112121066807,0.00048732964144,0.0,1.0
44,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00064945382369,-0.00109095231898,-0.000122405349707,-5.45806959599e-05,-0.00109110358847,0.000649307865117,-0.000122401183946,0.000441649764742,0.000441644453828,0.000244806533649,0.0,1.0
45,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00064945382369,0.00109095231898,-0.000122405349707,5.45806959599e-05,-0.00109110358847,-0.000649307865117,-0.000122401183946,0.000441649764742,-0.000441644453828,0.000244806533649,0.0,1.0
46,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000939696886956,0.00368392029166,-0.000450027777959,0.000204876163415,-0.000496848023071,-0.00256270962347,-3.73018634964e-05,0.00143654490982,-0.00112121066807,0.00048732964144,0.0,1.0
47,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00552407374072,0.000897743872033,-0.00100320944795,4.87704352781e-05,0.00268949565862,-0.000570872734298,0.000204717813819,0.0028345780817,-0.000326871137711,0.000798491634106,0.0,1.0
48,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00164448548735,-0.00340660125286,-0.000593236549989,-0.000202174101085,-0.000205055009422,0.00267011111583,-9.80566417051e-06,0.00184954049666,0.000736490137004,0.000603042214151,0.0,1.0
49,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.000801016708447,4.71934203682e-19,-0.000268973928632,-2.27518901064e-20,-0.0017652859811,-2.4632368653e-18,-0.000146057957813,0.000964269272599,1.74505877069e-19,0.000415031886438,0.0,1.0
50,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000800460774764,2.30274459369e-16,-0.000269003997906,-7.31630195644e-18,0.00176480937924,2.01640345027e-16,-0.000146039560903,-0.000964348604436,-5.31585144705e-17,0.000415043558804,0.0,1.0
51,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00164469490185,0.00340628387296,-0.00059324151844,-0.000202135914194,0.000204751592045,-0.00266990988087,-9.79010796983e-06,-0.00184944649395,-0.000736373992112,0.000603031626409,0.0,1.0
52,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00552331831051,-0.000897665381563,-0.00100314692495,4.87618479524e-05,-0.00268908002118,0.000570815387323,0.00020470087105,-0.00283423828918,0.000326849994233,0.00079844605389,0.0,1.0
53,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.000939984582052,-0.00368379525364,-0.000450039962831,0.000204847313012,0.000496519762396,0.00256268153605,-3.72849463872e-05,-0.00143650434439,0.00112111371756,0.000487324909213,0.0,1.0
54,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000649138092729,-0.00109103675357,-0.000122421124327,5.45781813632e-05,0.00109088705594,0.000649409072564,-0.000122395123074,-0.000441748963206,0.000441627681005,0.000244816247401,0.0,1.0
55,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000649138092729,0.00109103675357,-0.000122421124327,-5.45781813632e-05,0.00109088705594,-0.000649409072564,-0.000122395123074,-0.000441748963206,-0.000441627681005,0.000244816247401,0.0,1.0
56,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.000939984582052,0.00368379525364,-0.000450039962831,-0.000204847313012,0.000496519762396,-0.00256268153605,-3.72849463872e-05,-0.00143650434439,-0.00112111371756,0.000487324909213,0.0,1.0
57,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00552331831051,0.000897665381563,-0.00100314692495,-4.87618479524e-05,-0.00268908002118,-0.000570815387323,0.00020470087105,-0.00283423828918,-0.000326849994233,0.00079844605389,0.0,1.0
58,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.00164469490185,-0.00340628387296,-0.00059324151844,0.000202135914194,0.000204751592045,0.00266990988087,-9.79010796983e-06,-0.00184944649395,0.000736373992112,0.000603031626409,0.0,1.0
59,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.000800460774764,-3.69953260679e-19,-0.000269003997906,1.80231584773e-20,0.00176480937924,-2.25869309523e-18,-0.000146039560903,-0.000964348604436,3.97957198291e-19,0.000415043558804,0.0,1.0
60,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00544865905244,1.43953957263e-16,-0.000142205807538,-4.93998623478e-17,0.0082614416995,2.58630987115e-15,-0.000955308106333,-0.00281278264701,-2.56614568867e-16,0.00109751391386,0.0,1.0
61,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00135477810861,0.0214783403355,-0.00293889756365,-0.00353096028295,0.014107830828,-0.0117681199736,-0.00158568098828,-0.0127530527202,-0.00971022036259,0.00452457855195,0.0,1.0
62,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0872148661909,-0.0161159702092,-0.0200733749553,0.00225381148403,-0.043983982422,0.0120562959887,0.00489686141624,-0.0432308837622,0.00405967421984,0.0151765135379,0.0,1.0
63,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00473995179543,-0.0128707179258,-0.00145587530407,0.00235191182636,0.0128677177935,0.00474388703175,-0.00145537916372,-0.00812776599803,0.00812683089401,0.00291125446776,0.0,1.0
64,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00256316657167,-0.000497207974695,-3.7335134155e-05,0.000204925079692,0.00368475446181,-0.000939453645179,-0.000450090077457,-0.00112158789017,0.0014366616199,0.000487425211614,0.0,1.0
65,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00256316657167,0.000497207974695,-3.7335134155e-05,-0.000204925079692,0.00368475446181,0.000939453645179,-0.000450090077457,-0.00112158789017,-0.0014366616199,0.000487425211614,0.0,1.0
66,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00473995179543,0.0128707179258,-0.00145587530407,-0.00235191182636,0.0128677177935,-0.00474388703175,-0.00145537916372,-0.00812776599803,-0.00812683089401,0.00291125446776,0.0,1.0
67,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,0.0872148661909,0.0161159702092,-0.0200733749553,-0.00225381148403,-0.043983982422,-0.0120562959887,0.00489686141624,-0.0432308837622,-0.00405967421984,0.0151765135379,0.0,1.0
68,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00135477810861,-0.0214783403355,-0.00293889756365,0.00353096028295,0.014107830828,0.0117681199736,-0.00158568098828,-0.0127530527202,0.00971022036259,0.00452457855195,0.0,1.0
69,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00544865905244,3.69752193657e-19,-0.000142205807538,4.29075033668e-21,0.0082614416995,-2.12094756465e-18,-0.000955308106334,-0.00281278264701,1.80422729476e-19,0.00109751391386,0.0,1.0
70,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.00148951162113,-5.54024134518e-16,0.000627411565002,-1.15967695242e-17,0.00223347412185,8.00377483595e-15,-0.00277163356577,-0.000743962500753,-5.54429654508e-16,0.00214422200079,0.0,1.0
71,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.031575976742,-0.0924343692591,0.0125872536392,-0.007042838233,0.0416291034145,0.181573905389,-0.0516086191621,-0.0100531266764,-0.0891395361661,0.0390213655268,0.0,1.0
72,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-52.0845672285,-18.5483135044,-19.5357642771,59.9105536218,18.5397500854,52.0899093706,-19.5242577656,33.5448166096,-33.5415953328,39.0600225368,0.0,1.0
73,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-equator.txt,-0.0120649663404,0.0439989138819,0.00489897380575,0.00225559129443,0.0161273285609,-0.0872447772969,-0.0200822524763,-0.00406236222041,0.0432458634148,0.0151832786702,0.0,1.0
