point,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,size,ratio
1856,1.17172833075e-10,1.22211227003e-10,1.77328067817e-10,3.56281440786e-12,2.45410887814e-11,2.22332032409e-10,4.05048977148e-11,1.69026027547e-10,3.63950721305e-10,1.61944791158e-09,1.0,45.0
1857,7.49021144589e-11,1.162968024e-10,4.28845106748e-11,8.68521110423e-11,6.36189258931e-11,3.11511633373e-10,1.04758283083e-10,5.58499650353e-11,5.00322042937e-10,1.41144067492e-09,1.0,45.0
1858,1.17121602979e-10,1.0030553079e-10,2.75687653632e-11,3.84885989185e-11,5.79105656991e-12,4.62572798981e-11,2.38857924683e-10,1.56944688383e-10,1.03099380508e-10,1.01487308286e-09,1.0,45.0
1859,3.82787976079e-11,9.34408563092e-17,1.31570555853e-10,3.9783498467e-18,1.16536065728e-10,1.97325741473e-15,2.25596975129e-10,6.33995040713e-11,7.92579897489e-15,8.98811089651e-10,1.0,45.0
1860,7.6937099005e-11,3.74631732989e-14,8.21762592602e-11,1.97836291842e-16,9.69657147497e-11,1.79209821858e-13,2.12837378133e-10,3.5153781181e-10,2.27293957325e-13,2.1695115835e-09,1.0,45.0
1861,7.22989655294e-11,5.81631359683e-11,2.05495955852e-11,1.05857882288e-10,7.72877794978e-12,1.04076576864e-10,1.76775705974e-10,2.6662011456e-10,2.01382351983e-10,2.01774736594e-09,1.0,45.0
1862,2.14632571521e-10,7.63561576407e-11,4.26219431812e-11,7.70998861516e-11,1.35358047598e-10,2.41793878516e-10,2.76638417376e-10,5.51116514296e-10,3.68210392109e-10,1.97350999316e-09,1.0,45.0
1863,9.61364116319e-11,2.06537954215e-11,1.17189826072e-10,9.90259555837e-12,5.28411037212e-11,2.59923706074e-11,2.32079798825e-10,3.56971749565e-10,7.46730199638e-11,1.99134187586e-09,1.0,45.0
1864,2.90246295127e-10,1.34350568292e-11,9.66449199368e-11,1.54401130266e-11,1.51348725704e-10,1.7686004487e-10,1.59815574127e-10,6.35076409743e-10,2.1590152615e-10,1.4424861068e-09,1.0,45.0
1865,2.90246109386e-10,1.34352269757e-11,9.66445371467e-11,1.54399994022e-11,1.51348674825e-10,1.7686014393e-10,1.59815512977e-10,6.35076461129e-10,2.15896136494e-10,1.4424866516e-09,1.0,45.0
1866,9.61365416033e-11,2.06539036022e-11,1.17189799377e-10,9.90259807372e-12,5.28412015643e-11,2.59923594863e-11,2.32079898238e-10,3.56971722265e-10,7.46728592501e-11,1.99134198728e-09,1.0,45.0
1867,2.14632529433e-10,7.63561449107e-11,4.26218370782e-11,7.70997958982e-11,1.3535794954e-10,2.41793879573e-10,2.76638444003e-10,5.51116503785e-10,3.68212807511e-10,1.97351025551e-09,1.0,45.0
1868,7.22989350249e-11,5.816315492e-11,2.05495715282e-11,1.05857880097e-10,7.72870551269e-12,1.04076355158e-10,1.7677597658e-10,2.66620199157e-10,2.01386106079e-10,2.01774790261e-09,1.0,45.0
1869,7.69373528972e-11,7.50614849492e-17,8.21620221682e-11,6.42303094628e-17,9.69648965354e-11,3.11695901283e-15,2.13258602848e-10,3.5153770957e-10,1.68762927741e-15,2.16955062648e-09,1.0,45.0
1870,9.79337578967e-11,3.58322657338e-14,3.18956072338e-11,3.21282746765e-16,1.30511913737e-10,1.78137647035e-13,3.40803731138e-11,1.17888517048e-10,2.28605858721e-13,7.84129536656e-10,1.0,45.0
1871,1.87185041506e-10,6.35530080723e-11,1.77349908779e-10,2.57604211453e-11,2.58251435567e-12,1.77140987963e-10,1.24421417226e-10,2.63912530145e-10,2.90281784783e-10,3.97225580918e-10,1.0,45.0
1872,1.39984898934e-10,9.86564689233e-12,1.13546485811e-10,1.76334486215e-10,3.77048449801e-11,4.60378837642e-11,1.76199124599e-10,1.94989777018e-10,7.09924605228e-11,5.07407530512e-10,1.0,45.0
1873,3.21155051544e-10,1.13917949791e-10,1.86044085852e-10,8.0271653993e-11,4.39493297089e-11,1.52453553684e-10,1.09665256084e-10,4.55802195098e-10,2.89613169954e-10,5.98906428246e-10,1.0,45.0
