point,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,size,ratio
987,3.5751714385e-14,7.09365230708e-17,2.23890940514e-11,2.54253081157e-16,8.0017871029e-15,1.75955005884e-16,2.24072525524e-11,4.37535343536e-14,1.05004339747e-16,4.47963461387e-11,1.0,22.5
988,3.56640399551e-14,5.3826878904e-17,2.23880494964e-11,6.26434710043e-17,8.15885729466e-15,2.1212643358e-17,2.24070296684e-11,4.38229083176e-14,7.50551606858e-17,4.47950786267e-11,1.0,22.5
989,3.5403778478e-14,5.3507438081e-23,2.23880749474e-11,2.54409737148e-22,8.11755439196e-15,2.29717103394e-22,2.24071252254e-11,4.35213568917e-14,3.52598660798e-22,4.47951995147e-11,1.0,22.5
990,5.22033684582e-21,6.5459733451e-22,2.23240732194e-11,7.33292381854e-22,1.00037155331e-22,1.43851878402e-23,2.23240732184e-11,5.23710793274e-20,8.3930720958e-22,4.46481423317e-11,1.0,22.5
991,7.19771210013e-21,2.46932012294e-21,2.23240732364e-11,2.66382045604e-21,2.40761257041e-22,3.49092352041e-21,2.23240732484e-11,4.9943924615e-20,2.08145783982e-22,4.46481423317e-11,1.0,22.5
992,3.67599064219e-21,1.6861180136e-21,2.23240732094e-11,2.34159968012e-21,9.72092316115e-22,4.93680776617e-21,2.23240732154e-11,5.33372262829e-20,7.38980217918e-21,4.46481423317e-11,1.0,22.5
993,3.28349344153e-21,5.46694289322e-22,2.23240732134e-11,2.20514719079e-22,6.43081227472e-22,2.02969442805e-21,2.23240731794e-11,4.4713868397e-20,4.02143225198e-21,4.46481423317e-11,1.0,22.5
994,3.51282926636e-21,1.15140633211e-21,2.23240732484e-11,2.40681931713e-21,1.99541813142e-21,2.77983415254e-21,2.23240732524e-11,4.88923712613e-20,9.6898877323e-21,4.46481423317e-11,1.0,22.5
995,4.583200979e-21,1.47173000483e-21,2.23240732104e-11,2.0261595234e-21,2.13867547376e-21,2.46298843501e-21,2.23240732544e-11,5.42008028424e-20,1.07868358533e-20,4.46481423317e-11,1.0,22.5
996,3.68757117076e-21,1.4548321751e-22,2.23240731904e-11,7.73006744779e-22,2.6649174397e-21,3.81207800882e-21,2.23240731904e-11,4.81714833575e-20,3.98469380056e-21,4.46481423317e-11,1.0,22.5
997,3.52316902402e-21,1.61289475793e-21,2.23240732144e-11,3.17583717728e-21,2.61823343388e-21,4.24549480041e-21,2.23240732134e-11,5.53354878477e-20,6.43890313508e-21,4.46481423317e-11,1.0,22.5
998,7.80300151337e-21,2.4342729893e-21,2.23240732274e-11,2.9228750062e-21,1.47765476675e-21,3.59568303693e-21,2.23240732384e-11,4.88754140588e-20,9.63865746429e-22,4.46481423317e-11,1.0,22.5
999,5.08075011745e-21,4.21735288812e-22,2.23240732184e-11,6.94440742458e-22,6.23487386712e-23,4.23341990217e-22,2.23240732214e-11,5.3580417383e-20,9.86871707216e-22,4.46481423317e-11,1.0,22.5
1000,4.75102106441e-14,2.09033549112e-22,2.27275606494e-11,3.49208452172e-22,2.92409850616e-14,1.00777094238e-21,2.27534503524e-11,7.67511830857e-14,6.26359900636e-22,4.54810059007e-11,1.0,25.0
1001,4.80301716456e-14,5.71432988187e-16,2.27281190944e-11,4.52027572598e-16,2.96323469016e-14,1.16085056752e-16,2.27547802464e-11,7.76624638363e-14,6.87511722328e-16,4.54828942407e-11,1.0,25.0
1002,4.81354033466e-14,6.10247727247e-16,2.27286053524e-11,6.49681686578e-16,2.94933677384e-14,1.10456268976e-16,2.27548023434e-11,7.76287693777e-14,4.9979859593e-16,4.54834026167e-11,1.0,25.0
1003,4.84075667032e-14,1.3216046907e-16,2.27286706244e-11,2.97776115518e-16,2.9569523173e-14,2.67368491963e-16,2.27556568784e-11,7.79770661738e-14,1.35198462162e-16,4.54843224267e-11,1.0,25.0
1004,4.82751960641e-14,1.47439879813e-16,2.27284174954e-11,3.78614787992e-17,2.98980483748e-14,4.80896905688e-17,2.27558061844e-11,7.81732300243e-14,1.95526390176e-16,4.54842185847e-11,1.0,25.0
1005,4.82751702356e-14,1.47440482291e-16,2.27284174974e-11,3.78608933383e-17,2.98980473958e-14,4.80890875929e-17,2.27558061964e-11,7.81732490413e-14,1.9552685816e-16,4.54842186057e-11,1.0,25.0
1006,4.84075621903e-14,1.32160304663e-16,2.27286706104e-11,2.97776703185e-16,2.95695263762e-14,2.67369179831e-16,2.27556568924e-11,7.79770554892e-14,1.35197687339e-16,4.54843224637e-11,1.0,25.0
1007,4.81354012232e-14,6.1024758526e-16,2.27286053574e-11,6.49682299523e-16,2.94933709772e-14,1.10453644374e-16,2.27548023304e-11,7.7628771074e-14,4.99797718724e-16,4.54834026107e-11,1.0,25.0
1008,4.80301552454e-14,5.71433378925e-16,2.27281190924e-11,4.52027354135e-16,2.96323487801e-14,1.16085268507e-16,2.27547802234e-11,7.76625102463e-14,6.87513855986e-16,4.54828942427e-11,1.0,25.0
1009,4.75102102644e-14,2.60141840299e-22,2.27275606474e-11,2.07935757655e-22,2.92409842277e-14,1.00265276234e-21,2.27534503484e-11,7.67511820809e-14,9.73229689457e-24,4.54810058978e-11,1.0,25.0
1010,7.59955892443e-14,7.79960231804e-22,2.27534171044e-11,8.50458597823e-22,3.79274282597e-14,1.43202412374e-22,2.28009392604e-11,1.13923048012e-13,1.40515367853e-21,4.55543514567e-11,1.0,25.0
1011,7.5858185126e-14,2.27233371555e-17,2.27527618864e-11,1.75892743052e-16,3.79184053411e-14,3.48734457075e-16,2.28002065534e-11,1.13776625548e-13,3.26020109039e-16,4.55529636297e-11,1.0,25.0
1012,7.54551066527e-14,2.67990642304e-16,2.27529640964e-11,1.66452364484e-16,3.74756486681e-14,5.96350476986e-16,2.27994422694e-11,1.12930765779e-13,8.64361508916e-16,4.55524015197e-11,1.0,25.0
1013,7.50027971542e-14,7.93528383222e-17,2.27527357044e-11,1.97417963145e-16,3.73224028561e-14,2.9065783281e-16,2.27986772064e-11,1.12325210901e-13,3.70013381094e-16,4.55514080558e-11,1.0,25.0
1014,7.59245778383e-14,7.702834918e-17,2.27528935124e-11,1.39927278388e-17,3.772779203e-14,2.99661658196e-16,2.27996682504e-11,1.13652376357e-13,3.76675150151e-16,4.55525568598e-11,1.0,25.0
1015,7.59245616564e-14,7.70287751118e-17,2.27528935134e-11,1.39921077728e-17,3.77277861987e-14,2.99663851343e-16,2.27996682394e-11,1.13652357575e-13,3.76675786479e-16,4.55525568727e-11,1.0,25.0
1016,7.50027886818e-14,7.93526887011e-17,2.27527357054e-11,1.97417083055e-16,3.73223943482e-14,2.90657665449e-16,2.27986771784e-11,1.12325193597e-13,3.70013730927e-16,4.55514080797e-11,1.0,25.0
1017,7.54550864673e-14,2.67989029047e-16,2.27529641184e-11,1.66450366548e-16,3.7475645025e-14,5.96353659858e-16,2.27994422824e-11,1.12930759534e-13,8.64362845885e-16,4.55524015227e-11,1.0,25.0
1018,7.58581822138e-14,2.27236042129e-17,2.27527618784e-11,1.75892803709e-16,3.79184042331e-14,3.48732846196e-16,2.28002065404e-11,1.13776636417e-13,3.26020591557e-16,4.55529636777e-11,1.0,25.0
1019,7.59955875994e-14,8.41010038419e-22,2.27534171034e-11,6.25959235027e-22,3.79274292756e-14,1.35709319247e-23,2.28009392494e-11,1.13923052957e-13,1.22573949614e-21,4.55543514667e-11,1.0,25.0
1020,9.33378414873e-14,7.71907337735e-22,2.27900043764e-11,5.04734058332e-22,4.31082208973e-14,3.80451382986e-22,2.28427980194e-11,1.36446112281e-13,1.97437672459e-22,4.56327990487e-11,1.0,25.0
1021,9.31567973463e-14,2.09537440436e-16,2.27899613734e-11,1.89146163925e-17,4.30539672169e-14,1.7392263563e-16,2.28423734434e-11,1.36210831783e-13,3.56092604755e-17,4.56323315427e-11,1.0,25.0
1022,9.32552205732e-14,5.50315076049e-16,2.27900505164e-11,3.66415618334e-17,4.31638324425e-14,3.1102742671e-16,2.28427555344e-11,1.36419081268e-13,8.61354192863e-16,4.56328027377e-11,1.0,25.0
1023,9.3868540063e-14,4.5840838317e-16,2.27900444924e-11,1.24413053877e-16,4.293168293e-14,8.4778605226e-17,2.28424416614e-11,1.36800278118e-13,5.43193253977e-16,4.56324828837e-11,1.0,25.0
1024,9.31626541517e-14,1.56630471085e-16,2.27903311404e-11,5.50937584274e-17,4.26071528451e-14,8.49191301549e-17,2.28422992404e-11,1.35769865251e-13,7.17377533433e-17,4.56326271238e-11,1.0,25.0
1025,9.31626352826e-14,1.56630504314e-16,2.27903311264e-11,5.50938191234e-17,4.26071576144e-14,8.4919679545e-17,2.28422992634e-11,1.3576985282e-13,7.17365818035e-17,4.56326271517e-11,1.0,25.0
1026,9.38685336422e-14,4.58407918281e-16,2.27900444774e-11,1.24413025479e-16,4.29316813711e-14,8.47785324244e-17,2.28424416874e-11,1.36800266358e-13,5.4319312959e-16,4.56324828687e-11,1.0,25.0
1027,9.32552300822e-14,5.50315401146e-16,2.27900505274e-11,3.66412757044e-17,4.31638374356e-14,3.11024848976e-16,2.28427555124e-11,1.36419112648e-13,8.61353203303e-16,4.56328027987e-11,1.0,25.0
1028,9.31567991112e-14,2.09537769113e-16,2.27899613884e-11,1.89139079026e-17,4.30539620213e-14,1.7392334654e-16,2.28423734334e-11,1.36210823781e-13,3.56125624513e-17,4.56323315577e-11,1.0,25.0
1029,9.33378397554e-14,9.50340050944e-22,2.27900043824e-11,2.99108994175e-22,4.3108219328e-14,3.71610890189e-22,2.28427980164e-11,1.3644611655e-13,3.6993067957e-22,4.56327990607e-11,1.0,25.0
1030,1.06197524326e-13,4.18411218284e-22,2.28279104994e-11,5.44884225887e-22,4.36479474915e-14,1.31775364576e-21,2.28891785044e-11,1.49845504296e-13,7.87963850465e-22,4.57170841307e-11,1.0,25.0
1031,1.06412597218e-13,3.22395762141e-17,2.28275240844e-11,9.2999187499e-17,4.38926708525e-14,5.1399872912e-17,2.28888761204e-11,1.50305292942e-13,8.36260763225e-17,4.57163952707e-11,1.0,25.0
1032,1.06241262847e-13,8.77796028915e-17,2.28273058134e-11,4.13520160262e-17,4.40101611559e-14,3.45658416444e-16,2.28890557404e-11,1.50251456483e-13,4.33448732006e-16,4.57163566197e-11,1.0,25.0
1033,1.05510584016e-13,1.55779537585e-16,2.28272750624e-11,6.56298442749e-17,4.38233442394e-14,2.25685751259e-16,2.28888862064e-11,1.49333973789e-13,6.98985582548e-17,4.57161563217e-11,1.0,25.0
1034,1.05562026825e-13,9.23318556059e-17,2.28270862494e-11,6.71422001553e-17,4.37056756655e-14,3.8202798177e-16,2.28886804214e-11,1.49267735849e-13,4.7434735607e-16,4.57157617697e-11,1.0,25.0
1035,1.05562010797e-13,9.23320613396e-17,2.28270862704e-11,6.71424559747e-17,4.37056717946e-14,3.82030104373e-16,2.28886804454e-11,1.49267731854e-13,4.74348322689e-16,4.57157616997e-11,1.0,25.0
1036,1.05510585236e-13,1.55779340501e-16,2.28272750304e-11,6.56292120892e-17,4.38233515349e-14,2.25685934367e-16,2.28888861924e-11,1.49333963205e-13,6.99022972146e-17,4.57161563537e-11,1.0,25.0
1037,1.06241261878e-13,8.7780560631e-17,2.28273058254e-11,4.1352811181e-17,4.40101522773e-14,3.45657614725e-16,2.28890557714e-11,1.5025146185e-13,4.3344828434e-16,4.57163565907e-11,1.0,25.0
1038,1.0641259036e-13,3.22393677088e-17,2.28275241204e-11,9.29990668437e-17,4.3892668558e-14,5.13980224218e-17,2.28888761144e-11,1.50305300212e-13,8.3624383226e-17,4.57163952927e-11,1.0,25.0
1039,1.06197526189e-13,3.10102256828e-22,2.28279104974e-11,4.39273294944e-22,4.36479472288e-14,1.23160084626e-21,2.28891784994e-11,1.49845504891e-13,5.78767934846e-22,4.57170841297e-11,1.0,25.0
1040,1.12489239486e-13,2.69303027142e-22,2.28772203334e-11,9.7440341351e-22,4.37975020733e-14,3.38633525612e-22,2.29268680014e-11,1.56286771801e-13,1.41410403125e-21,4.58040862248e-11,1.0,25.0
1041,1.1225777086e-13,2.79208510021e-16,2.28764282074e-11,7.39952464563e-17,4.40097936264e-14,6.73414157307e-16,2.29263822874e-11,1.56267587495e-13,9.52623706083e-16,4.58028085627e-11,1.0,25.0
1042,1.12552262057e-13,2.85391360746e-16,2.28762635284e-11,1.132198775e-17,4.41256834782e-14,2.36422540081e-16,2.29262236594e-11,1.56677982342e-13,5.21815985334e-16,4.58024851978e-11,1.0,25.0
1043,1.12493812764e-13,1.00084412395e-16,2.28761643714e-11,4.19335536558e-18,4.40727110432e-14,9.95123233554e-17,2.29259005324e-11,1.56566536725e-13,1.99600737114e-16,4.58020629967e-11,1.0,25.0
1044,1.13034121268e-13,9.13094441773e-17,2.28760158234e-11,1.07069819109e-16,4.41671480626e-14,2.51866569095e-16,2.29257620144e-11,1.5720129787e-13,1.6055181531e-16,4.58017759167e-11,1.0,25.0
1045,1.13034123097e-13,9.13093835443e-17,2.28760158234e-11,1.07069820019e-16,4.416714819e-14,2.51866461484e-16,2.29257620234e-11,1.57201300756e-13,1.60551046271e-16,4.58017758868e-11,1.0,25.0
1046,1.12493813259e-13,1.00083676763e-16,2.28761643804e-11,4.19399563407e-18,4.40727078849e-14,9.95129870095e-17,2.29259005544e-11,1.56566544103e-13,1.99600647526e-16,4.58020629007e-11,1.0,25.0
1047,1.12552255504e-13,2.85391210981e-16,2.28762635324e-11,1.13224931654e-17,4.41256908039e-14,2.3642318471e-16,2.29262236214e-11,1.56677983085e-13,5.21816903317e-16,4.58024851687e-11,1.0,25.0
1048,1.12257755025e-13,2.79209113113e-16,2.28764282124e-11,7.39951858225e-17,4.40097877789e-14,6.73413682027e-16,2.29263823014e-11,1.56267588098e-13,9.5262572314e-16,4.58028085977e-11,1.0,25.0
1049,1.12489239544e-13,3.18606707501e-22,2.28772203334e-11,8.61573231459e-22,4.37975014124e-14,3.20661734335e-23,2.29268680034e-11,1.56286773051e-13,1.04730112837e-21,4.58040862207e-11,1.0,25.0
1050,1.10836346804e-13,1.36763489852e-22,2.29224506714e-11,3.95810769868e-22,4.11655801315e-14,2.62629844486e-23,2.29627727044e-11,1.52001912566e-13,3.3601950563e-22,4.58852179168e-11,1.0,25.0
1051,1.10836723376e-13,1.30367119396e-16,2.29224504254e-11,2.47430781403e-17,4.11656994175e-14,3.9056291694e-16,2.29627722364e-11,1.5200240241e-13,5.20938917074e-16,4.58852172177e-11,1.0,25.0
1052,1.10603595223e-13,5.3567025862e-17,2.29228244114e-11,1.90672191836e-16,4.1194130901e-14,5.95888186218e-16,2.29631670864e-11,1.5179770805e-13,5.42313944921e-16,4.58859860377e-11,1.0,25.0
1053,1.10621942593e-13,1.18319403178e-16,2.29224738104e-11,1.88539363468e-16,4.13229426914e-14,7.13829952683e-16,2.29631364014e-11,1.5194486016e-13,5.95522523596e-16,4.58856048108e-11,1.0,25.0
1054,1.10790778905e-13,2.48539930567e-17,2.29228005034e-11,6.27852665424e-17,4.1332454627e-14,4.86131921688e-16,2.29636306644e-11,1.52123208318e-13,4.61272955729e-16,4.58864257647e-11,1.0,25.0
1055,1.10790799539e-13,2.48540111941e-17,2.29228005264e-11,6.27863384279e-17,4.13324599948e-14,4.86131870622e-16,2.29636306884e-11,1.52123199103e-13,4.61273733091e-16,4.58864257997e-11,1.0,25.0
1056,1.10621949435e-13,1.18318762607e-16,2.29224738274e-11,1.88539901132e-16,4.13229410075e-14,7.13829831666e-16,2.29631364004e-11,1.51944863907e-13,5.95522658284e-16,4.58856047707e-11,1.0,25.0
1057,1.10603583469e-13,5.3567418322e-17,2.29228244034e-11,1.90672416706e-16,4.11941322156e-14,5.95886458153e-16,2.29631670794e-11,1.51797697202e-13,5.42312383546e-16,4.58859861177e-11,1.0,25.0
1058,1.10836723363e-13,1.30367069681e-16,2.29224504534e-11,2.47412147019e-17,4.11656943463e-14,3.90562978012e-16,2.29627722114e-11,1.52002403943e-13,5.20935910586e-16,4.58852172367e-11,1.0,25.0
1059,1.10836345396e-13,1.2056157428e-22,2.29224506724e-11,1.32083941719e-22,4.11655807607e-14,6.97933641842e-23,2.29627727084e-11,1.52001909343e-13,6.05825788164e-22,4.58852179207e-11,1.0,25.0
1060,1.00638986655e-13,5.13615344704e-23,2.29685699314e-11,1.55370206873e-22,3.49538683489e-14,4.56119021989e-22,2.29919137924e-11,1.35592849258e-13,8.77735565147e-22,4.59604792457e-11,1.0,25.0
1061,1.00596860694e-13,1.50656223978e-17,2.29684946524e-11,4.3276606976e-18,3.49438538435e-14,1.58090635127e-16,2.29919663194e-11,1.35540707382e-13,1.73167311102e-16,4.59604564177e-11,1.0,25.0
1062,1.00529944085e-13,6.04022694348e-17,2.29683191674e-11,6.66702318827e-17,3.49828808298e-14,3.53180074638e-16,2.29917519614e-11,1.35512844677e-13,2.92796329558e-16,4.59600665947e-11,1.0,25.0
1063,1.00530841062e-13,1.57591820337e-16,2.29683193414e-11,4.49927847508e-17,3.49824265048e-14,5.08389687794e-17,2.29917521024e-11,1.3551328052e-13,1.06742497687e-16,4.59600668747e-11,1.0,25.0
1064,1.00842725027e-13,7.68321847639e-17,2.29677846164e-11,3.25748238431e-17,3.53090082371e-14,1.66285167688e-16,2.29915025224e-11,1.3615173952e-13,2.43123279261e-16,4.59592825537e-11,1.0,25.0
1065,1.00842719557e-13,7.68329827985e-17,2.29677845944e-11,3.25754907752e-17,3.53090099528e-14,1.66285310942e-16,2.29915025364e-11,1.36151741014e-13,2.43124072179e-16,4.59592825478e-11,1.0,25.0
1066,1.00530857319e-13,1.57591614234e-16,2.29683193184e-11,4.4993749825e-17,3.49824288288e-14,5.08392916965e-17,2.29917521004e-11,1.35513271131e-13,1.06743374049e-16,4.59600669197e-11,1.0,25.0
1067,1.00529939921e-13,6.0403396201e-17,2.29683191834e-11,6.66689288599e-17,3.49828765624e-14,3.53180472182e-16,2.29917519594e-11,1.35512825285e-13,2.92795023657e-16,4.59600666217e-11,1.0,25.0
1068,1.00596870715e-13,1.50658020212e-17,2.29684946734e-11,4.32745685089e-18,3.49438546537e-14,1.58089221492e-16,2.29919662914e-11,1.35540704417e-13,1.73166750923e-16,4.59604564107e-11,1.0,25.0
1069,1.00638987077e-13,9.27831690995e-24,2.29685699304e-11,6.01903142603e-23,3.49538686762e-14,1.13020013539e-22,2.29919137894e-11,1.355928515e-13,4.62665381056e-22,4.59604792477e-11,1.0,25.0
1070,8.14282867702e-14,1.17978250453e-22,2.30065320574e-11,1.56830697642e-22,2.69408245338e-14,1.04141716003e-21,2.30116896784e-11,1.08369086586e-13,1.90891313392e-22,4.60182166107e-11,1.0,25.0
1071,8.12380335756e-14,1.15844300013e-16,2.30067533844e-11,1.31301167893e-17,2.67756134837e-14,7.23285052349e-17,2.30118265794e-11,1.08013606398e-13,1.88179554666e-16,4.60185748337e-11,1.0,25.0
1072,8.12787650206e-14,9.24099309665e-17,2.30069329484e-11,1.71690070678e-17,2.67208374727e-14,3.70237066086e-16,2.30120266504e-11,1.07999567664e-13,4.62667477535e-16,4.60189545507e-11,1.0,25.0
1073,8.11426182218e-14,1.23970533988e-16,2.30067208154e-11,2.13295899236e-17,2.65435027008e-14,3.53557619085e-16,2.30117855044e-11,1.07686086774e-13,4.77523788355e-16,4.60185013037e-11,1.0,25.0
1074,8.10367671198e-14,2.97728922568e-17,2.30067059744e-11,1.25023635013e-17,2.65131535461e-14,9.87090207104e-17,2.30118070304e-11,1.07549890074e-13,1.28483396688e-16,4.60185078537e-11,1.0,25.0
1075,8.10367737238e-14,2.97730474767e-17,2.30067059214e-11,1.25017680525e-17,2.65131510828e-14,9.87083303861e-17,2.30118070164e-11,1.07549881409e-13,1.28482477723e-16,4.60185078967e-11,1.0,25.0
1076,8.11426217427e-14,1.23970491196e-16,2.30067207984e-11,2.13313153901e-17,2.65434994446e-14,3.53558140826e-16,2.30117855434e-11,1.07686085326e-13,4.77524387508e-16,4.60185013357e-11,1.0,25.0
1077,8.12787653316e-14,9.24093429396e-17,2.30069329544e-11,1.71692697978e-17,2.67208343757e-14,3.70237593543e-16,2.30120266514e-11,1.07999559496e-13,4.62666793887e-16,4.60189545397e-11,1.0,25.0
1078,8.12380339377e-14,1.15844285902e-16,2.30067533674e-11,1.31307551934e-17,2.67756138944e-14,7.23278966594e-17,2.30118265814e-11,1.08013601137e-13,1.88181349176e-16,4.60185748797e-11,1.0,25.0
1079,8.1428286568e-14,1.1181559333e-22,2.30065320544e-11,1.82897388254e-22,2.69408246717e-14,9.20154420934e-22,2.30116896784e-11,1.0836908615e-13,4.65114611151e-22,4.60182166107e-11,1.0,25.0
1080,4.16252212179e-14,2.56354096264e-22,2.30149287264e-11,7.73543119708e-24,1.53209640939e-14,4.34037177043e-22,2.30258091724e-11,5.69461828789e-14,5.59537601191e-22,4.60407375577e-11,1.0,25.0
1081,4.16253253058e-14,3.67950839112e-17,2.30149286574e-11,1.16703943467e-17,1.53209892879e-14,9.20827243505e-17,2.30258091144e-11,5.69463201894e-14,1.28890904022e-16,4.60407375637e-11,1.0,25.0
1082,4.1625637316e-14,7.35934412975e-17,2.30149286924e-11,2.3357424155e-17,1.53210485583e-14,1.84169188795e-16,2.30258089324e-11,5.69466832929e-14,2.57753439348e-16,4.60407374137e-11,1.0,25.0
1083,4.12866995794e-14,4.50813068694e-17,2.30149116134e-11,1.20978245236e-17,1.51992101894e-14,1.46220760356e-16,2.30258142914e-11,5.6485899432e-14,1.91314062239e-16,4.60407256987e-11,1.0,25.0
1084,4.12865529474e-14,8.09325425752e-18,2.30149116174e-11,2.81009238703e-19,1.51991112894e-14,5.36244712679e-17,2.30258143394e-11,5.64856615591e-14,6.17478612939e-17,4.60407258107e-11,1.0,25.0
1085,4.12865525779e-14,8.09335814987e-18,2.30149116174e-11,2.80449382832e-19,1.51991109258e-14,5.36249293644e-17,2.30258143424e-11,5.64856533108e-14,6.1747468661e-17,4.60407258178e-11,1.0,25.0
1086,4.12866898948e-14,4.50816113398e-17,2.30149116024e-11,1.20976716034e-17,1.51992062358e-14,1.46219628386e-16,2.30258142394e-11,5.64858932811e-14,1.91313574051e-16,4.60407255597e-11,1.0,25.0
1087,4.16256263528e-14,7.35936616313e-17,2.30149287004e-11,2.33572821545e-17,1.53210477692e-14,1.8416900201e-16,2.30258089534e-11,5.69466795121e-14,2.57752967499e-16,4.60407374747e-11,1.0,25.0
1088,4.16253285595e-14,3.67953227357e-17,2.30149286734e-11,1.16701929088e-17,1.53209855671e-14,9.20853723625e-17,2.30258090954e-11,5.69463027481e-14,1.28889186682e-16,4.60407375428e-11,1.0,25.0
1089,4.16252221348e-14,1.58250798733e-22,2.30149287254e-11,2.94683093222e-24,1.53209642445e-14,3.35596221801e-22,2.30258091714e-11,5.69461830313e-14,9.17950760084e-22,4.60407375608e-11,1.0,25.0
1090,2.89099624087e-21,8.6556494337e-23,2.30040479954e-11,1.10386929628e-21,4.97083849356e-22,3.0325216738e-22,2.30040480034e-11,5.1735804617e-20,1.05106544639e-21,4.60080923707e-11,1.0,25.0
1091,6.7741956265e-21,3.89416074044e-22,2.30040480304e-11,2.45206221923e-21,2.67231036643e-22,3.91443999404e-21,2.30040480194e-11,5.01556828518e-20,8.50645400086e-22,4.60080923707e-11,1.0,25.0
1092,3.46423240537e-21,2.05669492803e-21,2.30040480184e-11,3.37392108459e-21,8.66213197708e-22,1.33691774034e-21,2.30040480284e-11,5.35489845197e-20,6.16272497689e-21,4.60080923707e-11,1.0,25.0
1093,4.13052638878e-21,1.76117374898e-22,2.30040480264e-11,7.23440531512e-22,8.72158558361e-23,8.98173388625e-21,2.30040479844e-11,4.74667254756e-20,4.86846519923e-21,4.60080923707e-11,1.0,25.0
1094,6.37156546334e-21,1.57492280573e-21,2.30040480784e-11,3.99500609323e-21,1.25426430257e-21,2.35631767891e-21,2.30040480744e-11,4.91041294981e-20,1.07486789164e-20,4.60080923707e-11,1.0,25.0
1095,8.28897012324e-21,1.78936736005e-21,2.30040480294e-11,3.6143462995e-21,1.2122331877e-21,2.46298843501e-21,2.30040480834e-11,5.39890446056e-20,1.16338688006e-20,4.60080923707e-11,1.0,25.0
1096,4.00520852598e-21,1.19214578507e-22,2.30040479924e-11,1.01123476119e-21,2.02964272926e-21,8.68165796318e-21,2.30040479954e-11,4.9865549252e-20,5.25524322144e-21,4.60080923707e-11,1.0,25.0
1097,2.35849872154e-21,2.51286726439e-21,2.30040480134e-11,3.38759541409e-21,2.27412629906e-21,2.33967066908e-21,2.30040480204e-11,5.48060922556e-20,6.26659107373e-21,4.60080923707e-11,1.0,25.0
1098,4.30899060594e-21,5.30342326094e-22,2.30040480044e-11,3.05522390421e-21,1.47765476675e-21,4.23095774737e-21,2.30040480064e-11,4.96165678876e-20,1.57723309533e-21,4.60080923707e-11,1.0,25.0
1099,2.96316774932e-21,1.04097933592e-22,2.30040479944e-11,9.06198979272e-22,3.61167734956e-22,5.29221108623e-22,2.30040480094e-11,5.23098679621e-20,1.41038818084e-21,4.60080923707e-11,1.0,25.0
1100,5.56801110827e-14,1.03154430705e-22,2.28534656514e-11,3.39005817473e-22,3.85882009459e-14,1.00777094238e-21,2.29420879594e-11,9.42683750063e-14,1.04987637426e-21,4.57955485218e-11,1.0,27.5
1101,5.54057474562e-14,6.54937501656e-17,2.28533455974e-11,1.4242676723e-16,3.84956806034e-14,3.23501614436e-16,2.29418914134e-11,9.39014305234e-14,3.88985124464e-16,4.57952319727e-11,1.0,27.5
1102,5.56616595423e-14,5.86353447166e-17,2.28535729904e-11,2.23235316995e-16,3.84530596965e-14,4.61938103592e-16,2.29418525264e-11,9.41147778826e-14,4.03311378842e-16,4.57954204547e-11,1.0,27.5
1103,5.54122335625e-14,5.88757419641e-17,2.28535414684e-11,1.72223091035e-16,3.83957830898e-14,4.7041711037e-16,2.29417100984e-11,9.38080475835e-14,4.11551140895e-16,4.57952465647e-11,1.0,27.5
1104,5.52441452381e-14,6.13971083607e-17,2.28536724214e-11,1.308306913e-16,3.82148740897e-14,1.47770373099e-16,2.29414516914e-11,9.34590661113e-14,8.63665981865e-17,4.57951190787e-11,1.0,27.5
1105,5.52441177155e-14,6.13976049598e-17,2.28536724304e-11,1.30830376789e-16,3.82148703579e-14,1.47769493768e-16,2.29414517134e-11,9.34590851283e-14,8.63669772356e-17,4.57951191087e-11,1.0,27.5
1106,5.5412227779e-14,5.8874953459e-17,2.28535414584e-11,1.72223138643e-16,3.83957890458e-14,4.70416846018e-16,2.29417101044e-11,9.38080419811e-14,4.11551492202e-16,4.57952466027e-11,1.0,27.5
1107,5.5661647678e-14,5.86348514294e-17,2.28535730024e-11,2.23233592319e-16,3.84530627236e-14,4.61938187095e-16,2.29418525074e-11,9.41147778849e-14,4.03311560428e-16,4.57954204937e-11,1.0,27.5
1108,5.54057437615e-14,6.54941409043e-17,2.28533455874e-11,1.42426562176e-16,3.84956836466e-14,3.23502037949e-16,2.29418913964e-11,9.39014777805e-14,3.88988105154e-16,4.57952319678e-11,1.0,27.5
1109,5.56801132442e-14,4.83836034858e-23,2.28534656484e-11,4.80278511989e-22,3.85882001119e-14,1.42616923597e-21,2.29420879544e-11,9.42683773897e-14,9.73229689457e-24,4.57955485167e-11,1.0,27.5
1110,8.15295095986e-14,3.88064029561e-23,2.28770335314e-11,5.32821242603e-22,4.51544316327e-14,2.80314061253e-22,2.29718433554e-11,1.26684027961e-13,1.82867015216e-21,4.58488719847e-11,1.0,27.5
1111,8.16476260979e-14,1.37897121018e-17,2.28771876574e-11,8.11723331982e-17,4.50305739163e-14,5.80950064993e-17,2.29717510774e-11,1.26678287505e-13,7.18970958524e-17,4.58489339277e-11,1.0,27.5
