point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
368,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,2.59985185119e-11,4.03923774001e-15,1.4067869977e-07,1.4258857299e-14,8.68952552044e-12,2.01139201901e-14,1.40676748624e-07,-3.46880441426e-11,-2.4153163274e-14,-2.81355448399e-07,7.5,1.0
369,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,2.59985113849e-11,1.04250606576e-22,1.40678699743e-07,-6.94773553408e-22,8.68951665523e-12,-3.14406180953e-22,1.40676748655e-07,-3.4688028135e-11,-8.20459770076e-22,-2.81355448402e-07,7.5,1.0
370,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630139826e-11,-5.13207408952e-23,1.40671666278e-07,-6.2093475904e-23,4.88562692834e-12,-9.99828716029e-22,1.40676264828e-07,-2.12486409115e-11,-8.84307773607e-23,-2.81347931113e-07,7.5,1.0
371,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630185186e-11,-2.71527243442e-15,1.40671666308e-07,-1.6808865092e-14,4.8856361019e-12,-1.82596540421e-14,1.40676264796e-07,-2.12486545589e-11,2.0974914489e-14,-2.8134793111e-07,7.5,1.0
372,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630322431e-11,-5.43059676907e-15,1.40671666399e-07,-3.36175043844e-14,4.8856636467e-12,-3.651927252e-14,1.40676264699e-07,-2.12486958496e-11,4.19498646447e-14,-2.81347931104e-07,7.5,1.0
373,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630550739e-11,-8.14604083145e-15,1.40671666551e-07,-5.04257200276e-14,4.88570956494e-12,-5.47788236237e-14,1.40676264537e-07,-2.12487646084e-11,6.29248632787e-14,-2.81347931094e-07,7.5,1.0
374,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630870782e-11,-1.08616471361e-14,1.40671666763e-07,-6.72332548799e-14,4.88577383832e-12,-7.30382188787e-14,1.40676264311e-07,-2.12488609107e-11,8.38998790977e-14,-2.8134793108e-07,7.5,1.0
375,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630870761e-11,1.08616466688e-14,1.40671666763e-07,6.72332549128e-14,4.8857738409e-12,7.30382193553e-14,1.40676264311e-07,-2.12488609056e-11,-8.38998791905e-14,-2.8134793108e-07,7.5,1.0
376,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630550747e-11,8.14604073171e-15,1.40671666551e-07,5.0425720303e-14,4.8857095649e-12,5.47788243872e-14,1.40676264537e-07,-2.12487646032e-11,-6.29248641211e-14,-2.81347931094e-07,7.5,1.0
377,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630322394e-11,5.43059723419e-15,1.40671666399e-07,3.36175057187e-14,4.88566364583e-12,3.65192714895e-14,1.40676264699e-07,-2.12486958527e-11,-4.19498631349e-14,-2.81347931104e-07,7.5,1.0
378,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630185188e-11,2.71527213224e-15,1.40671666308e-07,1.68088653397e-14,4.88563610122e-12,1.82596542229e-14,1.40676264796e-07,-2.12486545643e-11,-2.09749163606e-14,-2.8134793111e-07,7.5,1.0
379,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.63630139833e-11,-1.76205626345e-22,1.40671666278e-07,-1.1226391876e-22,4.88562692844e-12,-6.53317587552e-22,1.40676264828e-07,-2.12486409112e-11,2.85945998002e-22,-2.81347931113e-07,7.5,1.0
380,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.1628424973e-11,5.91296813069e-23,1.40676575301e-07,-2.89713547198e-22,3.89664343023e-12,-1.34895063331e-22,1.40675574189e-07,-1.55250683977e-11,2.80491775838e-22,-2.81352149491e-07,7.5,1.0
381,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249897e-11,4.15883309096e-21,1.40676575301e-07,-3.04748201066e-21,3.89664341747e-12,-2.16352966622e-21,1.40675574189e-07,-1.55250684003e-11,-3.02321459944e-20,-2.81352149491e-07,7.5,1.0
382,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249759e-11,-4.90656559061e-21,1.40676575301e-07,4.89989483134e-21,3.89664341556e-12,-1.85388752861e-20,1.40675574189e-07,-1.5525068367e-11,4.48964297431e-20,-2.81352149491e-07,7.5,1.0
383,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249898e-11,-9.26437439298e-22,1.40676575301e-07,-5.51621547352e-21,3.89664342408e-12,-2.88740317509e-21,1.40675574189e-07,-1.5525068416e-11,2.62461823424e-21,-2.81352149491e-07,7.5,1.0
384,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249912e-11,-1.34991659286e-20,1.40676575301e-07,-1.04315230061e-22,3.89664342202e-12,3.54775179785e-21,1.40675574189e-07,-1.55250684036e-11,3.79038455102e-20,-2.81352149491e-07,7.5,1.0
385,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249893e-11,1.40755896465e-20,1.40676575301e-07,1.13650738756e-21,3.89664342162e-12,-3.6388450628e-21,1.40675574189e-07,-1.55250683954e-11,-3.69529755467e-20,-2.81352149491e-07,7.5,1.0
386,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249909e-11,7.88128640353e-22,1.40676575301e-07,5.69740680176e-21,3.89664342258e-12,3.97818298441e-21,1.40675574189e-07,-1.552506841e-11,-2.54532521771e-21,-2.81352149491e-07,7.5,1.0
387,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249776e-11,5.19943114831e-21,1.40676575301e-07,-5.3722278858e-21,3.8966434146e-12,1.91287196864e-20,1.40675574189e-07,-1.5525068366e-11,-4.39539737574e-20,-2.81352149491e-07,7.5,1.0
388,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249903e-11,-3.72048714303e-21,1.40676575301e-07,2.99991266309e-21,3.89664341635e-12,3.06167979039e-21,1.40675574189e-07,-1.55250684002e-11,2.98460982176e-20,-2.81352149491e-07,7.5,1.0
389,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,1.16284249733e-11,9.13840706415e-23,1.40676575301e-07,-4.51472593392e-22,3.89664343035e-12,2.37814426109e-24,1.40675574189e-07,-1.55250683972e-11,5.94794559214e-23,-2.81352149491e-07,7.5,1.0
390,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-6.41106333759e-21,-1.2989886012e-22,1.40675054617e-07,1.20199682762e-23,6.10045701758e-23,4.30715529896e-23,1.40675054617e-07,4.83768309446e-20,-3.44132984216e-22,-2.81350109238e-07,7.5,1.0
391,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-1.45128838472e-21,-1.14878746536e-21,1.40675054617e-07,-1.37796011589e-21,-9.06589951358e-22,-3.87806181854e-21,1.40675054617e-07,5.16276507519e-20,1.4699257979e-22,-2.81350109238e-07,7.5,1.0
392,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-3.43114518087e-21,9.76914843709e-22,1.40675054617e-07,5.18926587406e-23,-1.35140632576e-21,1.6049501082e-21,1.40675054617e-07,4.88979547305e-20,-3.45917884882e-21,-2.81350109238e-07,7.5,1.0
393,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-4.39356982358e-21,1.52550199531e-22,1.40675054617e-07,-1.18075508798e-21,8.80947352369e-23,-3.40431350975e-21,1.40675054617e-07,5.14398807528e-20,2.29723565742e-22,-2.81350109238e-07,7.5,1.0
394,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-3.169342517e-21,-5.17039581634e-22,1.40675054617e-07,-1.72521441445e-21,-7.775497758e-22,-5.26219993964e-21,1.40675054617e-07,5.14555971845e-20,7.53251345306e-23,-2.81350109238e-07,7.5,1.0
395,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-6.00160893438e-21,4.15603327845e-22,1.40675054617e-07,2.12593818479e-21,-1.37291302168e-21,5.28507665345e-21,1.40675054617e-07,5.39718806079e-20,-5.48162252181e-22,-2.81350109238e-07,7.5,1.0
396,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-3.59327258093e-21,-1.72903366243e-22,1.40675054617e-07,1.72734698947e-21,-1.49678331841e-21,4.0876293192e-21,1.40675054617e-07,5.33498407872e-20,3.67229417882e-22,-2.81350109238e-07,7.5,1.0
397,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-4.78193112117e-21,-3.15173584841e-22,1.40675054617e-07,2.41097299165e-22,-1.67131842766e-21,-1.59380901933e-21,1.40675054617e-07,5.10312535302e-20,4.29519995417e-21,-2.81350109238e-07,7.5,1.0
398,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-7.54388718648e-22,1.06609363791e-21,1.40675054617e-07,1.41391016079e-21,-1.40848178802e-21,4.83056675625e-21,1.40675054617e-07,5.16632195182e-20,1.91890392476e-21,-2.81350109238e-07,7.5,1.0
399,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio7.5-height260000-pole.txt,-6.87635243215e-21,-1.83771420893e-22,1.40675054617e-07,1.1023474132e-22,8.00297242645e-23,5.09284763391e-22,1.40675054617e-07,4.87168021763e-20,-6.04875822929e-24,-2.81350109238e-07,7.5,1.0
400,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.88664991543e-12,1.3463656939e-22,1.4076482555e-07,3.07520952485e-23,7.87951040461e-12,-5.64201801247e-22,1.40738729343e-07,-1.27661603222e-11,6.93985146886e-22,-2.815035549e-07,10.0,1.0
401,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.82092398437e-12,-2.91278936298e-14,1.40764784481e-07,1.87596221776e-14,7.85523929321e-12,-6.20185724478e-15,1.40738743012e-07,-1.26761632728e-11,3.53297616284e-14,-2.81503527498e-07,10.0,1.0
402,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.81895329619e-12,-1.41126554478e-14,1.40764775534e-07,2.871655688e-14,7.85133894752e-12,1.63956081774e-16,1.40738761278e-07,-1.26702922198e-11,1.39487039619e-14,-2.81503536817e-07,10.0,1.0
403,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.81028631233e-12,-2.38131602541e-15,1.40764793878e-07,6.1226629111e-14,7.87783961587e-12,7.96215055972e-14,1.40738724444e-07,-1.26881259055e-11,-7.72401666881e-14,-2.81503518328e-07,10.0,1.0
404,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.76864723306e-12,-1.42396304307e-14,1.40764765206e-07,3.45651982784e-14,7.84285605595e-12,2.90748631567e-14,1.40738720388e-07,-1.26115032554e-11,-1.48352460108e-14,-2.81503485599e-07,10.0,1.0
405,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.76864721841e-12,1.42396285355e-14,1.40764765206e-07,-3.45651974473e-14,7.84285605592e-12,-2.90748641279e-14,1.40738720388e-07,-1.26115032538e-11,1.48352474946e-14,-2.81503485599e-07,10.0,1.0
406,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.8102863083e-12,2.38131550039e-15,1.40764793878e-07,-6.12266289266e-14,7.87783961378e-12,-7.96215070624e-14,1.40738724444e-07,-1.26881259003e-11,7.72401673201e-14,-2.81503518328e-07,10.0,1.0
407,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.81895328672e-12,1.41126562285e-14,1.40764775534e-07,-2.87165553505e-14,7.85133894731e-12,-1.63956305481e-16,1.40738761278e-07,-1.26702922168e-11,-1.39487047962e-14,-2.81503536817e-07,10.0,1.0
408,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.82092397863e-12,2.91278935244e-14,1.40764784481e-07,-1.87596229858e-14,7.85523928851e-12,6.201858128e-15,1.40738743012e-07,-1.26761632652e-11,-3.53297636217e-14,-2.81503527498e-07,10.0,1.0
409,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.88664991489e-12,-4.09454403214e-23,1.4076482555e-07,-1.66142134088e-22,7.8795104043e-12,1.54928343792e-22,1.40738729343e-07,-1.27661603219e-11,8.25422853751e-22,-2.815035549e-07,10.0,1.0
410,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.35093193113e-12,6.02765866133e-22,1.40757220634e-07,6.49311941202e-22,6.01006469105e-12,-7.3792265458e-22,1.40736674749e-07,-1.43609966316e-11,-1.2761845888e-22,-2.81493895389e-07,10.0,1.0
411,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.35878608282e-12,-2.04321333948e-15,1.40757150952e-07,-1.46174806076e-14,5.94650310388e-12,-6.14498631983e-15,1.40736710258e-07,-1.43052892075e-11,8.18820705513e-15,-2.81493861216e-07,10.0,1.0
412,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.24789085356e-12,-4.91164856224e-15,1.40757163356e-07,-2.72439178652e-14,5.92983244465e-12,-7.12971503673e-14,1.40736763653e-07,-1.41777233211e-11,7.62087966321e-14,-2.81493927014e-07,10.0,1.0
413,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.25295242545e-12,-1.06900346709e-14,1.40757229807e-07,-1.2172958126e-14,5.9461173371e-12,-2.55216724752e-14,1.40736814709e-07,-1.4199069769e-11,3.62116969291e-14,-2.81494044522e-07,10.0,1.0
414,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.25298839423e-12,-3.56338785987e-15,1.4075722989e-07,-4.05765321282e-15,5.94612131913e-12,-8.50735224859e-15,1.40736814805e-07,-1.41991097531e-11,1.20707289827e-14,-2.81494044701e-07,10.0,1.0
415,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.25298838491e-12,3.56338758262e-15,1.4075722989e-07,4.05765300661e-15,5.94612131301e-12,8.50735032118e-15,1.40736814805e-07,-1.4199109733e-11,-1.20707282535e-14,-2.81494044701e-07,10.0,1.0
416,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.25295242354e-12,1.06900352016e-14,1.40757229807e-07,1.21729564239e-14,5.94611733256e-12,2.55216715482e-14,1.40736814709e-07,-1.41990697657e-11,-3.62116956646e-14,-2.81494044522e-07,10.0,1.0
417,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.24789086076e-12,4.91164975683e-15,1.40757163356e-07,2.72439186532e-14,5.92983244133e-12,7.12971508755e-14,1.40736763653e-07,-1.417772332e-11,-7.62087974363e-14,-2.81493927014e-07,10.0,1.0
418,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.35878607502e-12,2.04321375618e-15,1.40757150952e-07,1.461748118e-14,5.94650310434e-12,6.14498603303e-15,1.40736710258e-07,-1.43052892062e-11,-8.18820464504e-15,-2.81493861216e-07,10.0,1.0
419,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,8.35093193117e-12,4.66303683281e-22,1.40757220634e-07,6.94511828292e-22,6.01006469111e-12,-7.1012163118e-22,1.40736674749e-07,-1.43609966352e-11,2.13774489557e-23,-2.81493895389e-07,10.0,1.0
420,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.33138031194e-12,-1.55110905138e-22,1.40757682377e-07,8.33825926332e-22,3.7487396521e-12,-6.52723051487e-22,1.4074597457e-07,-1.10801198953e-11,2.84155927458e-22,-2.81503656951e-07,10.0,1.0
421,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.3733120265e-12,2.92716608048e-14,1.40757644393e-07,-4.540129088e-14,3.76886259801e-12,-3.25882061945e-14,1.40745836929e-07,-1.11421745946e-11,3.31653165433e-15,-2.81503481326e-07,10.0,1.0
422,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.46027457979e-12,1.26921988721e-14,1.40757586317e-07,-4.79451307114e-14,3.75481339592e-12,-7.49374244301e-14,1.40745843427e-07,-1.12150879678e-11,6.22452217862e-14,-2.81503429747e-07,10.0,1.0
423,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.46006970835e-12,2.78782695973e-14,1.40757586399e-07,-4.2207249513e-14,3.75484582698e-12,-3.39523323526e-14,1.40745843533e-07,-1.1214915501e-11,6.07405351918e-15,-2.81503429935e-07,10.0,1.0
424,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.37214439695e-12,-5.96112815333e-15,1.40757579005e-07,-1.43179587028e-14,3.71331404967e-12,-4.06993972192e-14,1.40745882699e-07,-1.10854584237e-11,4.66605128835e-14,-2.81503461708e-07,10.0,1.0
425,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.37214439182e-12,5.9611284526e-15,1.40757579005e-07,1.43179583755e-14,3.71331405241e-12,4.06993979812e-14,1.40745882699e-07,-1.10854584179e-11,-4.66605124858e-14,-2.81503461708e-07,10.0,1.0
426,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.46006969348e-12,-2.787826975e-14,1.40757586399e-07,4.22072495389e-14,3.75484582418e-12,3.39523311726e-14,1.40745843533e-07,-1.12149155008e-11,-6.07404935434e-15,-2.81503429935e-07,10.0,1.0
427,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.46027458217e-12,-1.26921987344e-14,1.40757586317e-07,4.79451329367e-14,3.75481339222e-12,7.49374222833e-14,1.40745843427e-07,-1.12150879644e-11,-6.22452208049e-14,-2.81503429747e-07,10.0,1.0
428,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.37331203767e-12,-2.92716600485e-14,1.40757644393e-07,4.54012908078e-14,3.76886259672e-12,3.25882061633e-14,1.4074583693e-07,-1.11421746047e-11,-3.31653303883e-15,-2.81503481326e-07,10.0,1.0
429,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,7.33138030973e-12,-1.80803587328e-22,1.40757682377e-07,8.2932449668e-22,3.74873965246e-12,-8.12007018192e-22,1.4074597457e-07,-1.10801198985e-11,3.9420326067e-22,-2.81503656951e-07,10.0,1.0
430,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.81407281338e-12,-2.8551302065e-22,1.40761079626e-07,3.51033964659e-22,2.35786166773e-12,-7.93518239031e-22,1.40751888953e-07,-7.1719345677e-12,3.74105356724e-22,-2.81512968584e-07,10.0,1.0
431,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.82239640474e-12,4.42094471268e-15,1.40761066145e-07,-3.72327582551e-15,2.36744215925e-12,4.95683601281e-15,1.40751812865e-07,-7.18983865263e-12,-9.37777891527e-15,-2.81512879015e-07,10.0,1.0
432,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.9199403853e-12,-2.05482331524e-14,1.4076104785e-07,2.29038253478e-15,2.40741738013e-12,-4.49401823062e-14,1.40751687588e-07,-7.3273578496e-12,6.54883912201e-14,-2.81512735443e-07,10.0,1.0
433,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.92235315339e-12,-6.95121749065e-15,1.40761045683e-07,9.2304652146e-15,2.40528371572e-12,2.66235321e-15,1.40751694328e-07,-7.3276369803e-12,4.28884596164e-15,-2.81512740016e-07,10.0,1.0
434,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.92035802978e-12,1.32016451584e-14,1.40761046784e-07,1.58580204686e-14,2.39994910094e-12,3.366834971e-14,1.40751708995e-07,-7.32030720279e-12,-4.68699955336e-14,-2.81512755785e-07,10.0,1.0
435,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.92035801528e-12,-1.32016449776e-14,1.40761046784e-07,-1.58580207052e-14,2.39994909698e-12,-3.36683493267e-14,1.40751708995e-07,-7.32030720804e-12,4.68699968098e-14,-2.81512755785e-07,10.0,1.0
436,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.92235315852e-12,6.95121735485e-15,1.40761045683e-07,-9.23046650959e-15,2.4052837112e-12,-2.66235390528e-15,1.40751694328e-07,-7.32763697881e-12,-4.2888462495e-15,-2.81512740016e-07,10.0,1.0
437,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.91994039107e-12,2.05482339604e-14,1.4076104785e-07,-2.290384256e-15,2.40741737632e-12,4.49401801802e-14,1.40751687588e-07,-7.32735785781e-12,-6.5488390415e-14,-2.81512735443e-07,10.0,1.0
438,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.82239639723e-12,-4.42094482507e-15,1.40761066145e-07,3.72327609879e-15,2.3674421601e-12,-4.95683615514e-15,1.40751812865e-07,-7.1898386538e-12,9.37777900312e-15,-2.81512879015e-07,10.0,1.0
439,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,4.81407281345e-12,-3.21220727483e-22,1.40761079626e-07,1.68059836016e-22,2.35786166804e-12,-7.14800371519e-22,1.40751888953e-07,-7.17193456936e-12,3.99786729805e-22,-2.81512968584e-07,10.0,1.0
440,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.34809359801e-12,6.68882154e-22,1.40761381754e-07,-1.86036474055e-22,1.79782439992e-12,-2.98554039995e-22,1.40756516653e-07,-7.14591795832e-12,4.82892531972e-22,-2.8151789841e-07,10.0,1.0
441,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.346438556e-12,2.1272385262e-14,1.4076138369e-07,2.25189566036e-15,1.79246515011e-12,3.32737902691e-14,1.40756530644e-07,-7.13890371278e-12,-5.4546161917e-14,-2.81517914336e-07,10.0,1.0
442,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.42383876181e-12,1.95781415263e-14,1.40761389174e-07,2.00385864616e-14,1.81122261604e-12,5.97753536684e-14,1.40756532818e-07,-7.23506138393e-12,-7.93535117085e-14,-2.81517921995e-07,10.0,1.0
443,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.42714450677e-12,2.21614983324e-14,1.40761349148e-07,-4.79360667954e-15,1.79833871947e-12,3.44303995913e-14,1.40756486897e-07,-7.22548322309e-12,-5.65919128025e-14,-2.81517836048e-07,10.0,1.0
444,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.44155298792e-12,-9.26498082557e-15,1.40761286448e-07,-1.84730470572e-15,1.76775611245e-12,-2.46089446999e-14,1.40756514259e-07,-7.20930912986e-12,3.38739242115e-14,-2.8151780071e-07,10.0,1.0
445,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.44155299337e-12,9.26498074183e-15,1.40761286448e-07,1.84730468247e-15,1.76775610861e-12,2.46089446438e-14,1.40756514259e-07,-7.20930911275e-12,-3.38739228518e-14,-2.8151780071e-07,10.0,1.0
446,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.42714450852e-12,-2.21614986184e-14,1.40761349148e-07,4.7936066395e-15,1.79833871499e-12,-3.44303994488e-14,1.40756486897e-07,-7.22548321773e-12,5.65919146148e-14,-2.81517836048e-07,10.0,1.0
447,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.42383875582e-12,-1.95781407508e-14,1.40761389174e-07,-2.00385852648e-14,1.8112226161e-12,-5.97753543412e-14,1.40756532818e-07,-7.23506140727e-12,7.93535110534e-14,-2.81517921995e-07,10.0,1.0
448,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.34643855931e-12,-2.12723857159e-14,1.4076138369e-07,-2.25189570311e-15,1.79246514595e-12,-3.32737916258e-14,1.40756530644e-07,-7.13890369791e-12,5.45461613592e-14,-2.81517914336e-07,10.0,1.0
449,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,5.34809359663e-12,5.68887003935e-22,1.40761381754e-07,-4.26456842211e-22,1.79782440013e-12,-9.14551564754e-23,1.40756516653e-07,-7.14591795795e-12,-2.51256111063e-22,-2.8151789841e-07,10.0,1.0
450,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,1.30819466124e-12,-1.50752051051e-22,1.40763675046e-07,3.18143033993e-22,8.64444646765e-13,-7.98972461195e-23,1.40759614725e-07,-2.1726393959e-12,1.31729805019e-21,-2.81523289778e-07,10.0,1.0
451,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,1.30500439558e-12,1.20150886546e-14,1.40763679944e-07,3.23258914078e-15,8.60614478438e-13,2.58541200014e-14,1.40759621527e-07,-2.16561892179e-12,-3.78692175954e-14,-2.81523301478e-07,10.0,1.0
452,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,1.33873592625e-12,-1.50098804048e-15,1.40763711528e-07,6.15575272542e-15,8.84563048246e-13,1.69554413926e-14,1.4075962261e-07,-2.22329904981e-12,-1.54544629623e-14,-2.81523334144e-07,10.0,1.0
453,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio10.0-height260000-pole.txt,1.36372285372e-12,-1.04698474335e-14,1.40763676159e-07,-8.34214936085e-15,9.0153996309e-13,-6.04241250872e-14,1.40759535218e-07,-2.26526289043e-12,7.08939727575e-14,-2.81523211384e-07,10.0,1.0
