point,file,gxxx,gxxy,gxxz,gxyz,gyyx,gyyy,gyyz,gzzx,gzzy,gzzz,ratio,size
1270,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.83841370586e-10,2.30068183475e-15,1.63574347531e-07,7.82437350772e-15,-1.29852969159e-10,-2.72083033648e-14,1.6501504199e-07,4.34087338399e-10,-3.01947170554e-14,-3.26542445879e-07,30.0,30.0
1271,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.39557787984e-10,2.36447522718e-11,1.63631512668e-07,1.80386474511e-12,-1.30525301973e-10,-1.38745669494e-10,1.65013058087e-07,3.9938774665e-10,9.09165131834e-11,-3.26549790666e-07,30.0,30.0
1272,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.45295679871e-10,-2.72457885792e-11,1.6366478688e-07,1.02869837989e-11,-1.23456186694e-10,-3.93279691296e-13,1.64919173151e-07,3.95585668731e-10,3.45063575379e-11,-3.26474678573e-07,30.0,30.0
1273,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.21627512828e-10,4.21710002466e-11,1.63620266685e-07,-2.41124572061e-11,-9.05859119406e-11,1.72743451816e-10,1.64798878194e-07,3.32961780311e-10,-2.21983154299e-10,-3.26315143676e-07,30.0,30.0
1274,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.45321920814e-10,3.46527114917e-11,1.63587171438e-07,-2.04722966995e-11,-6.73336615095e-11,9.50284865913e-11,1.65023027336e-07,3.37658808972e-10,-1.01271181704e-10,-3.2649201972e-07,30.0,30.0
1275,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.45321946907e-10,-3.46528146587e-11,1.63587171343e-07,2.04722974506e-11,-6.73336745153e-11,-9.50277964933e-11,1.65023026673e-07,3.3765882956e-10,1.01270240706e-10,-3.26492019032e-07,30.0,30.0
1276,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.21627352487e-10,-4.21709188445e-11,1.63620266864e-07,2.41124905848e-11,-9.05859357224e-11,-1.72743603743e-10,1.6479887762e-07,3.32961725901e-10,2.21983266523e-10,-3.26315144842e-07,30.0,30.0
1277,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.45295580565e-10,2.72458045196e-11,1.63664786927e-07,-1.02869737131e-11,-1.23456126591e-10,3.93046592743e-13,1.64919173699e-07,3.95585664133e-10,-3.45055779677e-11,-3.26474678244e-07,30.0,30.0
1278,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.39557838683e-10,-2.36446809426e-11,1.63631512632e-07,-1.80382480667e-12,-1.30525329859e-10,1.38745450858e-10,1.6501305876e-07,3.99387759665e-10,-9.09214647462e-11,-3.26549790863e-07,30.0,30.0
1279,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.83832139102e-10,6.73488946332e-17,1.63574346659e-07,-4.08284155832e-17,-1.29870768451e-10,-1.880403594e-15,1.65015102354e-07,4.34088220355e-10,4.60749839821e-15,-3.26542455511e-07,30.0,30.0
1280,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.3443826226e-10,-1.51326855345e-14,1.64979212235e-07,-1.43052828718e-14,3.11982065861e-10,2.82369035292e-14,1.64021856496e-07,8.63053281871e-11,-4.48332957297e-15,-3.32070199702e-07,30.0,30.0
1281,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.20785190568e-10,2.45062237424e-11,1.65035487217e-07,3.28837780141e-11,3.35870261593e-10,4.0120731542e-11,1.64007940532e-07,5.00065014714e-11,-7.1102754357e-11,-3.32157465915e-07,30.0,30.0
1282,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-4.8914933943e-10,-1.66316436035e-11,1.65052985725e-07,1.39833565588e-11,3.26318772703e-10,-8.51673848073e-12,1.64070555602e-07,3.22845409074e-11,2.71220296502e-11,-3.32235981786e-07,30.0,30.0
1283,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.14602836544e-10,-1.76248186235e-11,1.65013457253e-07,-8.35065195778e-12,3.42160578702e-10,-3.69091283492e-11,1.64018513737e-07,4.05910154417e-11,5.06649539396e-11,-3.32125716985e-07,30.0,30.0
1284,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.32070928782e-10,-2.92450469027e-11,1.65048086242e-07,3.51105064684e-12,3.2656386134e-10,-2.62164357931e-12,1.64101936474e-07,7.52705167312e-11,3.98435496786e-11,-3.32257146606e-07,30.0,30.0
1285,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.32070902089e-10,2.92450462452e-11,1.65048086267e-07,-3.51106278886e-12,3.26563836327e-10,2.61779726114e-12,1.6410193794e-07,7.52705730427e-11,-3.984106261e-11,-3.32257146653e-07,30.0,30.0
1286,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.14602802149e-10,1.76248860224e-11,1.6501345729e-07,8.35057572206e-12,3.42160607221e-10,3.69088992747e-11,1.64018513443e-07,4.05910253907e-11,-5.06635636274e-11,-3.32125716993e-07,30.0,30.0
1287,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-4.89149265132e-10,1.66317047644e-11,1.65052985752e-07,-1.39834148259e-11,3.26318728848e-10,8.51521289205e-12,1.64070552206e-07,3.2284511784e-11,-2.71202144466e-11,-3.32235985911e-07,30.0,30.0
1288,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.20785147343e-10,-2.45061633231e-11,1.6503548728e-07,-3.28838010721e-11,3.35870181556e-10,-4.01191075053e-11,1.64007941706e-07,5.0006573694e-11,7.11029380425e-11,-3.32157467465e-07,30.0,30.0
1289,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-5.34445605618e-10,-7.59243651286e-19,1.64979221306e-07,-2.57195554442e-17,3.11998068449e-10,2.82437933839e-15,1.64021851737e-07,8.63086931339e-11,-4.20538231973e-15,-3.32070193841e-07,30.0,30.0
1290,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-1.94771939445e-15,1.24250416232e-16,1.5934143838e-07,-5.75853478409e-16,-4.57174878674e-16,1.42111148309e-16,1.59341441237e-07,3.30122745459e-13,5.42361468014e-16,-3.1811137738e-07,30.0,30.0
1291,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-4.52280339878e-16,-2.91180201548e-16,1.5934144084e-07,1.07909931381e-15,4.27173752945e-16,5.06035248145e-15,1.59341439491e-07,3.31481582231e-13,-1.55329498123e-16,-3.1811137738e-07,30.0,30.0
1292,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,1.7080642858e-15,5.19904201825e-16,1.59341438194e-07,-9.03258170295e-16,6.64974798249e-16,1.85170868028e-15,1.59341437543e-07,3.2806908273e-13,-8.82822498213e-17,-3.1811137738e-07,30.0,30.0
1293,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,2.39667935747e-16,-5.90099414293e-16,1.59341438426e-07,3.08545466754e-15,8.94874781366e-16,9.99266918706e-16,1.59341439044e-07,3.25697473503e-13,-1.79376967911e-15,-3.1811137738e-07,30.0,30.0
1294,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,6.29364801612e-16,1.31378798868e-16,1.59341439603e-07,1.47380334535e-15,8.96530789721e-16,-2.67220185261e-17,1.5934143851e-07,3.25413727818e-13,-1.50511363386e-15,-3.1811137738e-07,30.0,30.0
1295,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,2.29242565683e-16,8.11385550159e-16,1.59341438234e-07,-5.28000640788e-16,2.33697567129e-16,1.9859703937e-17,1.59341441003e-07,3.29056051249e-13,4.7833227476e-16,-3.1811137738e-07,30.0,30.0
1296,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,5.66405562102e-16,7.31131194841e-16,1.59341441753e-07,-1.43161242389e-15,-1.31287594239e-15,-2.35307361829e-15,1.59341438288e-07,3.29502801794e-13,1.00530080155e-15,-3.1811137738e-07,30.0,30.0
1297,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,7.17378864528e-16,9.83779584329e-16,1.59341436532e-07,-2.06079780618e-15,-1.28543776463e-15,-3.18227199821e-15,1.59341438336e-07,3.25838012648e-13,-5.11493329743e-16,-3.1811137738e-07,30.0,30.0
1298,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-2.08766836135e-15,1.2741295548e-16,1.59341442355e-07,-3.24624476568e-15,7.21269814421e-16,-2.45921058268e-15,1.59341440777e-07,3.33401398443e-13,7.59421605385e-16,-3.1811137738e-07,30.0,30.0
1299,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio30.0-height2000-pole.txt,-7.15015427176e-16,-1.51691078227e-17,1.59341435768e-07,1.00065221333e-16,-1.79553316699e-15,-1.00807121602e-16,1.59341432908e-07,3.28817865378e-13,2.34206274811e-17,-3.1811137738e-07,30.0,30.0
1300,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.06031741207e-11,-3.58074394466e-13,1.63637308142e-07,-6.00705999442e-14,-6.80821956753e-12,1.66591194459e-13,1.64520306962e-07,3.22014398517e-11,1.01774581322e-12,-3.28949700887e-07,32.5,30.0
1301,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.35569446215e-11,1.73499627482e-10,1.63819241802e-07,5.07999851128e-12,-6.85757845215e-12,-5.63592900618e-11,1.64363777308e-07,4.29345852428e-11,-1.30885878521e-10,-3.28975023124e-07,32.5,30.0
1302,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.55684021125e-11,7.6396000267e-11,1.64195756102e-07,-5.99203435202e-12,-3.37142010899e-12,2.88938651806e-11,1.64383221484e-07,3.71269041143e-11,-1.15525325875e-10,-3.29452654543e-07,32.5,30.0
1303,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.37943929142e-11,9.64012434597e-11,1.64149535387e-07,1.14986069068e-12,-4.39111840373e-12,1.70757599834e-11,1.64240700003e-07,3.97628456845e-11,-7.40610035627e-11,-3.29165146535e-07,32.5,30.0
1304,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.16278085662e-10,6.78223020969e-11,1.6396685667e-07,-7.79272336417e-12,1.67409846573e-12,1.03224928743e-10,1.64590954314e-07,1.09392690822e-10,-1.82563607243e-10,-3.29253485077e-07,32.5,30.0
1305,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.1627823656e-10,-6.78223347789e-11,1.63966856668e-07,7.79350568446e-12,1.67436197106e-12,-1.03225093564e-10,1.64590953492e-07,1.0939038124e-10,1.82563730519e-10,-3.29253484655e-07,32.5,30.0
1306,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.3794674042e-11,-9.64012426233e-11,1.64149535349e-07,-1.14992457668e-12,-4.39090911895e-12,-1.70756071366e-11,1.64240699624e-07,3.97619979227e-11,7.40611113925e-11,-3.29165146581e-07,32.5,30.0
1307,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.55743737331e-11,-7.63960250598e-11,1.64195756172e-07,5.99204476837e-12,-3.37139097153e-12,-2.88935201939e-11,1.64383220357e-07,3.7126270437e-11,1.15525268767e-10,-3.29452654784e-07,32.5,30.0
1308,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.35615202649e-11,-1.73499610417e-10,1.63819241779e-07,-5.0796255385e-12,-6.85734824705e-12,5.6359264489e-11,1.64363777293e-07,4.29370762528e-11,1.30865073231e-10,-3.28975023588e-07,32.5,30.0
1309,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.06457218057e-11,-7.86326784928e-18,1.63637669818e-07,1.50180496256e-16,-6.76607303664e-12,7.60290985925e-16,1.6451933839e-07,3.22406969966e-11,1.79916144822e-15,-3.28949886308e-07,32.5,30.0
1310,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.27873082959e-10,-1.75962313295e-13,1.65103550007e-07,3.48175929713e-14,-7.13308830574e-11,2.52231000867e-14,1.64309916915e-07,8.43731075159e-11,4.26824971774e-13,-3.27337857323e-07,32.5,30.0
1311,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.15847561835e-10,-2.48926202174e-10,1.64862817628e-07,-6.83578079215e-11,7.17430316533e-11,1.04411881728e-10,1.64658445259e-07,-1.77966386014e-11,1.41093226193e-10,-3.27412722808e-07,32.5,30.0
1312,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.84311483779e-11,-1.33195758178e-10,1.64634702975e-07,4.4569361835e-11,6.99252546245e-11,-1.96837517716e-10,1.64320240992e-07,1.57119089132e-10,3.31017792657e-10,-3.26868646209e-07,32.5,30.0
1313,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.06045461781e-12,9.74433164908e-11,1.6474095106e-07,2.02256107484e-10,1.11277979492e-10,1.25171952762e-10,1.64574012628e-07,5.2518126066e-11,-2.0880586588e-10,-3.27193984739e-07,32.5,30.0
1314,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.85462533958e-11,1.66607928826e-10,1.65070630286e-07,1.61579656342e-10,-3.52533965113e-11,-2.47866189311e-10,1.64463692642e-07,2.37590618405e-10,8.44114133386e-11,-3.27369684893e-07,32.5,30.0
1315,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.85461631516e-11,-1.66608071994e-10,1.65070630607e-07,-1.61579709993e-10,-3.52533876971e-11,2.47866083031e-10,1.6446369172e-07,2.37590972414e-10,-8.44114859762e-11,-3.27369685714e-07,32.5,30.0
1316,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.06045704087e-12,-9.74433965375e-11,1.64740950855e-07,-2.02256024937e-10,1.11278172915e-10,-1.25171852809e-10,1.64574012111e-07,5.25176141211e-11,2.08806205318e-10,-3.27193984231e-07,32.5,30.0
1317,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-5.84312386274e-11,1.33195738172e-10,1.64634703158e-07,-4.45694949455e-11,6.99253258268e-11,1.9683743701e-10,1.64320240546e-07,1.57119070152e-10,-3.31017090673e-10,-3.26868646702e-07,32.5,30.0
1318,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.15847366709e-10,2.48926139845e-10,1.64862817641e-07,6.83580366051e-11,7.17431372116e-11,-1.04411751816e-10,1.64658444923e-07,-1.77968742763e-11,-1.41112411766e-10,-3.2741272296e-07,32.5,30.0
1319,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.27900855217e-10,9.36874583966e-17,1.65103739759e-07,-3.15741444929e-17,-7.13538664612e-11,4.37341537098e-15,1.64309587913e-07,8.43469908213e-11,5.00369669216e-15,-3.27338003276e-07,32.5,30.0
1320,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.56565792452e-10,8.73614913272e-16,1.637728346e-07,-1.60263829022e-16,-5.38959234654e-12,-1.44317814112e-14,1.63995969937e-07,1.43882400904e-10,-1.04208437969e-13,-3.24413185389e-07,32.5,30.0
1321,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.2332450354e-10,-3.66879135764e-11,1.6377852927e-07,-8.21244269995e-11,2.86520527472e-11,9.71283367137e-10,1.6479734515e-07,8.74355425812e-11,-9.60454335638e-10,-3.25221414638e-07,32.5,30.0
1322,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.22573793835e-11,-3.0687975978e-12,1.63802241211e-07,-3.58405452098e-11,1.60991605154e-10,3.80971037144e-10,1.66093079957e-07,-1.90559385485e-10,-3.66935171752e-10,-3.26584811241e-07,32.5,30.0
1323,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.81704544102e-11,4.42113697737e-11,1.637318249e-07,5.63382348614e-11,1.94688801546e-10,-7.47647721472e-10,1.65533477667e-07,-2.36509903415e-10,7.28828805361e-10,-3.25922073302e-07,32.5,30.0
1324,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.31233609868e-10,1.86315140436e-11,1.63828344625e-07,1.15826794183e-10,7.39582758502e-11,-3.85943942903e-10,1.64184271707e-07,4.67570703468e-11,3.76137769814e-10,-3.24557056776e-07,32.5,30.0
1325,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.31233602367e-10,-1.86318116791e-11,1.63828344359e-07,-1.15826676697e-10,7.39580398259e-11,3.85944164821e-10,1.64184271288e-07,4.67569986787e-11,-3.76137696845e-10,-3.24557056747e-07,32.5,30.0
1326,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.8170272861e-11,-4.42115306498e-11,1.63731825059e-07,-5.63383038266e-11,1.94688642589e-10,7.47647751154e-10,1.65533477499e-07,-2.36509799928e-10,-7.28828673304e-10,-3.25922072864e-07,32.5,30.0
1327,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.22574246187e-11,3.0689595049e-12,1.6380224106e-07,3.58403423251e-11,1.60991587899e-10,-3.80971236612e-10,1.66093079769e-07,-1.9055929276e-10,3.66935013096e-10,-3.26584810946e-07,32.5,30.0
1328,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.2332458632e-10,3.6688094768e-11,1.63778530195e-07,8.21245612697e-11,2.86519904236e-11,-9.71283996447e-10,1.64797344589e-07,8.74354224809e-11,9.60438009626e-10,-3.25221414182e-07,32.5,30.0
1329,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.56565813984e-10,-2.98549896983e-17,1.63772834603e-07,-6.36016726218e-17,-5.38955412371e-12,6.15273171124e-15,1.63996109146e-07,1.43882399043e-10,1.15101551402e-15,-3.24413185489e-07,32.5,30.0
1330,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,8.93090489303e-10,3.41407796953e-16,1.6450390731e-07,-7.60566941242e-17,1.54542375217e-10,-5.29273174895e-15,1.64801806888e-07,-1.16750270768e-09,-8.68474312447e-14,-3.26255124183e-07,32.5,30.0
1331,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,8.12328231065e-10,2.02299104665e-10,1.64772878269e-07,2.63534517055e-10,9.72730019137e-11,3.23075872251e-10,1.64970898821e-07,-1.02012753479e-09,-5.08391655196e-10,-3.2672638991e-07,32.5,30.0
1332,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,6.03096041234e-10,1.24235282404e-10,1.64899523263e-07,2.37371087844e-10,-1.41185905541e-10,-2.16124749175e-10,1.64909876005e-07,-5.64179148153e-10,8.56522669853e-11,-3.2682208225e-07,32.5,30.0
1333,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,5.71675929365e-10,6.67056789596e-11,1.65135286655e-07,-3.1943114259e-11,-1.68012042092e-10,-6.12168198614e-10,1.65143690374e-07,-5.08309947233e-10,5.598392765e-10,-3.27293199783e-07,32.5,30.0
1334,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,6.15201769633e-10,1.38231944867e-10,1.64993620998e-07,1.51755128431e-11,-1.62686464487e-11,-2.53529064192e-10,1.64422356148e-07,-7.07248033839e-10,1.32296324869e-10,-3.26375374246e-07,32.5,30.0
1335,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,6.15201773917e-10,-1.38231862659e-10,1.64993620943e-07,-1.51755239366e-11,-1.62686175208e-11,2.53528945832e-10,1.64422355221e-07,-7.07248033321e-10,-1.32296611968e-10,-3.26375374276e-07,32.5,30.0
1336,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,5.7167598934e-10,-6.6705786722e-11,1.65135286733e-07,3.19430981758e-11,-1.68011987983e-10,6.12168273348e-10,1.65143690097e-07,-5.08309976572e-10,-5.59839462608e-10,-3.2729319973e-07,32.5,30.0
1337,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,6.03096065288e-10,-1.2423527769e-10,1.64899523233e-07,-2.37371105097e-10,-1.41185902791e-10,2.16125116965e-10,1.64909876396e-07,-5.64179091588e-10,-8.56522890561e-11,-3.26822082423e-07,32.5,30.0
1338,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,8.12328230339e-10,-2.02298974316e-10,1.64772878177e-07,-2.63534568079e-10,9.72729670312e-11,-3.23076632806e-10,1.64970899093e-07,-1.02012749315e-09,5.08377869841e-10,-3.26726390415e-07,32.5,30.0
1339,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,8.93090454108e-10,3.67500185116e-17,1.64503907304e-07,1.16827454396e-17,1.54542682541e-10,-4.74081273464e-15,1.64801925668e-07,-1.16750278671e-09,-2.87703093396e-15,-3.26255124461e-07,32.5,30.0
1340,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.24666075206e-10,1.84616065421e-16,1.6483284611e-07,-5.58095374376e-17,2.11771562639e-10,-5.03496695025e-15,1.64180891417e-07,6.88951679563e-11,-7.36802232059e-14,-3.316834657e-07,32.5,30.0
1341,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.18364345715e-10,-2.84575812132e-11,1.64836641296e-07,9.63297758196e-11,9.27792729401e-11,-1.41376807565e-10,1.64208360109e-07,1.85753039288e-10,1.76098032993e-10,-3.3168631925e-07,32.5,30.0
1342,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.75579694431e-10,-1.08932567498e-11,1.64838279054e-07,-1.318068499e-11,6.31336493153e-11,-2.8913615164e-10,1.64198344468e-07,2.75588085017e-10,3.07951235129e-10,-3.31698364016e-07,32.5,30.0
1343,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.39180970842e-10,6.26930756177e-11,1.64837562782e-07,-1.63633074359e-11,6.26418218349e-11,-2.82277868092e-10,1.6403390063e-07,2.46493158262e-10,2.36461285414e-10,-3.3154920619e-07,32.5,30.0
1344,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.98206762504e-10,2.37456379034e-11,1.64912479088e-07,5.85763253871e-12,7.84826631305e-11,-2.04766158712e-10,1.63817368987e-07,1.71585418947e-10,1.88217725262e-10,-3.31351014744e-07,32.5,30.0
1345,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-1.9820675009e-10,-2.37457119635e-11,1.64912479064e-07,-5.85768563533e-12,7.84825109689e-11,2.04766125349e-10,1.63817369316e-07,1.71585285357e-10,-1.88217617091e-10,-3.31351015743e-07,32.5,30.0
1346,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.39180785708e-10,-6.26930854441e-11,1.64837562804e-07,1.63632808217e-11,6.26419759939e-11,2.82278128896e-10,1.64033900546e-07,2.46493119516e-10,-2.36461757825e-10,-3.31549205789e-07,32.5,30.0
1347,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.75579571306e-10,1.08933309923e-11,1.64838279034e-07,1.31807018455e-11,6.31337929804e-11,2.89136856094e-10,1.64198344731e-07,2.75587951731e-10,-3.07951995082e-10,-3.31698363955e-07,32.5,30.0
1348,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.18364367358e-10,2.84577797572e-11,1.64836641283e-07,-9.63298383131e-11,9.27792522049e-11,1.4137631386e-10,1.6420835909e-07,1.85753180578e-10,-1.76109410621e-10,-3.31686318497e-07,32.5,30.0
1349,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,-2.24665924673e-10,9.22019177487e-18,1.6483284606e-07,-2.15442217263e-17,2.11771173171e-10,-3.33501251421e-15,1.64180990717e-07,6.88952460721e-11,3.27833670509e-15,-3.31683466075e-07,32.5,30.0
1350,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.81370351996e-10,-8.54337728708e-16,1.6496209113e-07,3.2099926699e-16,-5.09951845195e-11,-9.15680915178e-15,1.63987076289e-07,-1.861697416e-10,-5.97602148215e-14,-3.28966049357e-07,32.5,30.0
1351,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.94157576355e-10,3.77509519042e-11,1.64951782666e-07,2.48241390985e-11,-3.6101916149e-11,2.37520774541e-10,1.64137451016e-07,-2.24658845238e-10,-2.72180920315e-10,-3.29103467642e-07,32.5,30.0
1352,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.28372012558e-10,1.82027792635e-11,1.64972605921e-07,4.43890875262e-11,-9.57903335396e-11,1.81640189889e-10,1.64189096815e-07,-1.85416392924e-10,-1.85516422267e-10,-3.29207687909e-07,32.5,30.0
1353,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,2.19106932309e-10,-2.63916737784e-11,1.64858014552e-07,-1.80198157836e-11,-8.31327360568e-11,2.25926973029e-10,1.64201928917e-07,-1.86977105803e-10,-1.93243078636e-10,-3.29113195283e-07,32.5,30.0
1354,tesseroid_vs_spherical_shell_files/effect-model-size30.0.tess-ratio32.5-height2000-pole.txt,1.26184905342e-10,-3.54622990315e-11,1.64831720089e-07,5.35302894812e-11,-1.00053313974e-10,5.46758716144e-11,1.64207627372e-07,-7.17657816149e-11,-1.61885168307e-11,-3.29051104985e-07,32.5,30.0
